symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-07-15,905.75,908.20,-0.0027,0.0204,0.0203,0.3878
ADANIPORTS,2020-07-15,315.15,320.40,-0.0165,0.0270,0.0270,0.5158
BEL,2020-07-15,96.10,97.10,-0.0104,0.0307,0.0306,0.5846
BOSCHLTD,2020-07-15,12995.35,13245.55,-0.0191,0.0264,0.0264,0.5044
CUMMINSIND,2020-07-15,380.25,386.65,-0.0167,0.0221,0.0221,0.4222
DIXON,2020-07-15,6466.90,6361.90,0.0164,0.0293,0.0292,0.5579
DLF,2020-07-15,137.10,139.90,-0.0202,0.0354,0.0353,0.6744
DMART,2020-07-15,2146.40,2154.85,-0.0039,0.0247,0.0246,0.4700
HAL,2020-07-15,867.60,904.85,-0.0420,0.0254,0.0255,0.4872
HINDALCO,2020-07-15,165.40,163.80,0.0097,0.0356,0.0355,0.6782
INDHOTEL,2020-07-15,79.30,79.65,-0.0044,0.0278,0.0277,0.5292
INDIGO,2020-07-15,952.25,955.30,-0.0032,0.0279,0.0278,0.5311
LT,2020-07-15,912.20,912.90,-0.0008,0.0245,0.0244,0.4662
MANAPPURAM,2020-07-15,154.30,157.00,-0.0173,0.0413,0.0412,0.7871
MARUTI,2020-07-15,5801.25,5771.75,0.0051,0.0288,0.0287,0.5483
PGEL,2020-07-15,40.15,41.15,-0.0246,0.0434,0.0433,0.8272
SBIN,2020-07-15,183.80,186.05,-0.0122,0.0294,0.0293,0.5598
SUZLON,2020-07-15,4.50,4.68,-0.0392,0.0481,0.0481,0.9189
TRENT,2020-07-15,620.90,629.75,-0.0142,0.0331,0.0330,0.6305
