symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-11-27,705.25,701.20,0.0058,0.0098,,0.1834
ADANIPORTS,2012-11-27,129.75,125.35,0.0345,0.0213,,0.4260
BEL,2012-11-27,1189.95,1196.30,-0.0053,0.0143,,0.2656
BOSCHLTD,2012-11-27,8939.05,8937.15,0.0002,0.0059,,0.1089
CUMMINSIND,2012-11-27,466.25,469.20,-0.0063,0.0123,,0.2293
DLF,2012-11-27,205.30,200.30,0.0247,0.0201,,0.3897
HINDALCO,2012-11-27,112.50,109.80,0.0243,0.0172,,0.3382
INDHOTEL,2012-11-27,61.60,60.75,0.0139,0.0159,,0.3019
LT,2012-11-27,1623.40,1610.65,0.0079,0.0140,,0.2617
MANAPPURAM,2012-11-27,36.40,36.20,0.0055,0.0387,,0.7164
MARUTI,2012-11-27,1497.65,1491.85,0.0039,0.0136,,0.2522
PGEL,2012-11-27,270.65,267.70,0.0110,0.0257,,0.4795
SBIN,2012-11-27,2115.15,2091.90,0.0111,0.0165,,0.3095
SUZLON,2012-11-27,17.10,15.45,0.1015,0.0141,,0.5426
TRENT,2012-11-27,1156.90,1153.80,0.0027,0.0136,,0.2522
