symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-11-21,709.15,710.35,-0.0017,0.0104,,0.1930
ADANIPORTS,2012-11-21,123.05,123.20,-0.0012,0.0237,,0.4394
BEL,2012-11-21,1206.55,1199.80,0.0056,0.0152,,0.2828
BOSCHLTD,2012-11-21,8868.75,8888.40,-0.0022,0.0063,,0.1165
CUMMINSIND,2012-11-21,458.50,459.80,-0.0028,0.0134,,0.2484
DLF,2012-11-21,201.80,199.70,0.0105,0.0224,,0.4184
HINDALCO,2012-11-21,107.00,105.60,0.0132,0.0183,,0.3439
INDHOTEL,2012-11-21,59.75,59.85,-0.0017,0.0168,,0.3114
LT,2012-11-21,1565.65,1549.40,0.0104,0.0145,,0.2732
MANAPPURAM,2012-11-21,32.65,31.65,0.0311,0.0383,,0.7241
MARUTI,2012-11-21,1492.50,1499.30,-0.0045,0.0153,,0.2847
PGEL,2012-11-21,268.20,271.30,-0.0115,0.0265,,0.4929
SBIN,2012-11-21,2061.00,2066.50,-0.0027,0.0180,,0.3343
SUZLON,2012-11-21,15.35,15.50,-0.0097,0.0153,,0.2866
TRENT,2012-11-21,1152.40,1125.85,0.0233,0.0141,,0.2828
