symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-01-30,579.15,587.45,-0.0142,0.0165,,0.3133
ADANIPORTS,2014-01-30,141.65,146.65,-0.0347,0.0202,,0.4069
BEL,2014-01-30,934.85,941.90,-0.0075,0.0124,,0.2331
BOSCHLTD,2014-01-30,8919.60,9103.40,-0.0204,0.0142,,0.2789
CUMMINSIND,2014-01-30,431.50,428.05,0.0080,0.0176,,0.3286
DLF,2014-01-30,134.65,141.10,-0.0468,0.0299,,0.5961
HINDALCO,2014-01-30,108.10,111.75,-0.0332,0.0161,,0.3362
INDHOTEL,2014-01-30,57.00,57.70,-0.0122,0.0213,,0.3993
LT,2014-01-30,980.45,993.15,-0.0129,0.0184,,0.3458
MANAPPURAM,2014-01-30,19.05,19.85,-0.0411,0.0448,,0.8521
MARUTI,2014-01-30,1635.90,1673.85,-0.0229,0.0295,,0.5560
PGEL,2014-01-30,189.85,191.80,-0.0102,0.0344,,0.6381
SBIN,2014-01-30,1516.60,1573.65,-0.0369,0.0138,,0.3095
SUZLON,2014-01-30,9.75,10.05,-0.0303,0.0360,,0.6820
TRENT,2014-01-30,1082.70,1080.25,0.0023,0.0215,,0.3993
