symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-02-22,50567,8520,16.85
ADANIPORTS,EQ,2019-02-22,1719606,552081,32.11
BEL,EQ,2019-02-22,10396045,2121773,20.41
BOSCHLTD,EQ,2019-02-22,38884,19463,50.05
CUMMINSIND,EQ,2019-02-22,820219,403578,49.20
DIXON,EQ,2019-02-22,1278,624,48.83
DLF,EQ,2019-02-22,6024582,972066,16.13
DMART,EQ,2019-02-22,360940,127820,35.41
HAL,EQ,2019-02-22,48152,17973,37.33
HINDALCO,EQ,2019-02-22,8758060,3630481,41.45
INDHOTEL,EQ,2019-02-22,1583138,1350277,85.29
INDIGO,EQ,2019-02-22,546228,158189,28.96
LT,EQ,2019-02-22,2390188,1224639,51.24
MANAPPURAM,EQ,2019-02-22,3680127,1053588,28.63
MARUTI,EQ,2019-02-22,764535,299071,39.12
PGEL,EQ,2019-02-22,42067,17754,42.20
SBIN,EQ,2019-02-22,12536918,3546182,28.29
SBIN,N2,2019-02-22,10,0,0.00
SBIN,N5,2019-02-22,126,126,100.00
SUZLON,EQ,2019-02-22,200370841,34679445,17.31
TRENT,EQ,2019-02-22,128880,108808,84.43
