symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-02-21,50472,20781,41.17
ADANIPORTS,EQ,2019-02-21,4089677,1592136,38.93
BEL,EQ,2019-02-21,4870359,1338814,27.49
BOSCHLTD,EQ,2019-02-21,8542,3133,36.68
CUMMINSIND,EQ,2019-02-21,1037856,573720,55.28
DIXON,EQ,2019-02-21,10040,8732,86.97
DLF,EQ,2019-02-21,5377001,580242,10.79
DMART,EQ,2019-02-21,278988,59951,21.49
HAL,EQ,2019-02-21,105157,20298,19.30
HINDALCO,EQ,2019-02-21,6498528,2464492,37.92
INDHOTEL,EQ,2019-02-21,1682867,1134690,67.43
INDIGO,EQ,2019-02-21,1125766,336377,29.88
LT,EQ,2019-02-21,2392129,1073519,44.88
MANAPPURAM,EQ,2019-02-21,6414221,1787884,27.87
MARUTI,EQ,2019-02-21,722938,231221,31.98
PGEL,EQ,2019-02-21,47578,21864,45.95
SBIN,EQ,2019-02-21,13760702,4343344,31.56
SBIN,N2,2019-02-21,7,7,100.00
SBIN,N5,2019-02-21,308,308,100.00
SBIN,N6,2019-02-21,6,6,100.00
SUZLON,EQ,2019-02-21,73864633,17184637,23.27
TRENT,EQ,2019-02-21,32938,25341,76.94
