symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2017-04-05,1320.2,1333,1305,1320.75,1329,1321.55,438664,579254788.85,7175,INE117A01022
ADANIPORTS,EQ,2017-04-05,343.85,359.25,343.05,358.15,357.75,342.1,5947873,2101923497,69614,INE742F01042
BEL,EQ,2017-04-05,160.5,161.9,160.2,161.35,161.5,159.9,4531070,729881459.2,31347,INE263A01024
BOSCHLTD,EQ,2017-04-05,22619.2,23150,22619.2,22899.15,22884.25,22635.75,15196,348342145.05,6274,INE323A01026
CUMMINSIND,EQ,2017-04-05,964,972.95,952.6,968.75,969,961.55,198261,191990230.7,11457,INE298A01020
DLF,EQ,2017-04-05,147.5,150.65,146.9,149.8,149.8,146.85,6986613,1042779248.3,37981,INE271C01023
DMART,EQ,2017-04-05,636,645.1,628.3,632.15,633,634.25,820437,521346547.75,18085,INE192R01011
HINDALCO,EQ,2017-04-05,194.4,199.2,194.2,198.2,197.8,193.6,10440883,2062840546.55,69708,INE038A01020
INDHOTEL,EQ,2017-04-05,129,131.5,129,130.8,130.95,127.3,649330,84790050.55,9714,INE053A01029
INDIGO,EQ,2017-04-05,1047,1052,1027,1044.25,1045,1043,372475,385718354.35,15018,INE646L01027
LT,EQ,2017-04-05,1661,1699.95,1647.85,1696.45,1693,1661,3453199,5805428325.35,125237,INE018A01030
MANAPPURAM,EQ,2017-04-05,99.25,99.75,97.4,97.75,97.75,98,4768712,468106592.8,24713,INE522D01027
MARUTI,EQ,2017-04-05,6110,6359,6071.05,6342.4,6335,6072,1076674,6727364064,83249,INE585B01010
PGEL,EQ,2017-04-05,187.4,192.5,184,185.35,185,186.45,26600,4983716.2,522,INE457L01011
SBIN,EQ,2017-04-05,293.3,298.75,289.65,297.35,297,293.15,21936647,6465018486.85,143045,INE062A01020
SUZLON,EQ,2017-04-05,19.35,19.4,19.2,19.3,19.35,19.2,28645270,553038255.35,18701,INE040H01021
TRENT,EQ,2017-04-05,271.95,274.6,268.4,271.7,270,271.9,280516,76310401.25,4934,INE849A01020
