symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-12-31,2233.65,2235.40,-0.0008,0.0210,0.0210,0.4012
ADANIPORTS,2021-12-31,730.30,724.25,0.0083,0.0247,0.0246,0.4700
BEL,2021-12-31,209.95,209.95,0.0000,0.0241,0.0240,0.4585
BOSCHLTD,2021-12-31,17319.95,16872.40,0.0262,0.0213,0.0214,0.4088
CUMMINSIND,2021-12-31,941.85,932.40,0.0101,0.0203,0.0202,0.3859
DIXON,2021-12-31,5509.70,5555.40,-0.0083,0.0259,0.0259,0.4948
DLF,2021-12-31,390.45,379.20,0.0292,0.0288,0.0288,0.5502
DMART,2021-12-31,4671.40,4639.35,0.0069,0.0205,0.0204,0.3897
HAL,2021-12-31,1210.65,1211.20,-0.0005,0.0223,0.0223,0.4260
HINDALCO,2021-12-31,475.55,449.65,0.0560,0.0273,0.0276,0.5273
INDHOTEL,2021-12-31,180.75,176.85,0.0218,0.0279,0.0278,0.5311
INDIGO,2021-12-31,2017.55,1979.55,0.0190,0.0247,0.0247,0.4719
LT,2021-12-31,1895.90,1885.70,0.0054,0.0174,0.0173,0.3305
MANAPPURAM,2021-12-31,164.60,162.55,0.0125,0.0281,0.0280,0.5349
MARUTI,2021-12-31,7426.45,7282.30,0.0196,0.0193,0.0193,0.3687
PAYTM,2021-12-31,1334.60,1327.95,0.0050,0.0181,0.0180,0.3439
PGEL,2021-12-31,802.80,807.15,-0.0054,0.0419,0.0418,0.7986
SBIN,2021-12-31,460.45,451.70,0.0192,0.0220,0.0220,0.4203
SUZLON,2021-12-31,10.30,9.80,0.0498,0.0362,0.0363,0.6935
TRENT,2021-12-31,1065.00,1032.85,0.0307,0.0233,0.0233,0.4451
