symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-06-14,2337.45,2330.00,2364.00,2303.30,2317.10,2321.35,2335.93,151551,3540.13,20683,40231,26.55
ADANIPORTS,EQ,2022-06-14,695.25,695.40,721.80,693.55,704.75,704.70,709.25,6144330,43578.87,95952,1148004,18.68
BEL,EQ,2022-06-14,235.50,234.05,242.40,234.05,241.50,241.35,240.01,3900748,9362.19,31077,1201959,30.81
BOSCHLTD,EQ,2022-06-14,13860.45,13830.00,14079.45,13751.15,13810.00,13796.90,13897.36,8777,1219.77,3037,1933,22.02
CUMMINSIND,EQ,2022-06-14,1003.30,998.00,1022.65,995.20,1005.00,1008.85,1014.73,276057,2801.24,9790,127964,46.35
DIXON,EQ,2022-06-14,3489.80,3511.00,3552.00,3400.05,3413.00,3413.00,3481.57,282987,9852.38,24608,62537,22.10
DLF,EQ,2022-06-14,307.70,307.00,319.30,304.05,314.45,313.85,313.17,6307163,19751.84,62451,559018,8.86
DMART,EQ,2022-06-14,3661.60,3628.00,3712.70,3552.25,3650.00,3648.30,3643.71,424143,15454.56,51404,129513,30.54
HAL,EQ,2022-06-14,1854.90,1849.95,1891.70,1846.00,1880.20,1883.85,1876.62,686829,12889.17,26927,266177,38.75
HINDALCO,EQ,2022-06-14,366.45,363.85,369.60,357.35,358.50,358.30,363.16,11273145,40939.41,122936,4768978,42.30
INDHOTEL,EQ,2022-06-14,216.15,216.00,219.95,214.80,216.50,216.40,217.45,2818524,6128.83,25812,1088983,38.64
INDIGO,EQ,2022-06-14,1755.80,1735.00,1770.00,1730.55,1745.05,1742.90,1747.60,306321,5353.26,18346,106877,34.89
LT,EQ,2022-06-14,1532.05,1532.05,1554.30,1525.20,1543.00,1544.65,1543.73,1983405,30618.38,64761,1210021,61.01
MANAPPURAM,EQ,2022-06-14,88.50,87.65,90.55,87.50,87.80,88.00,88.83,3113150,2765.30,17094,783198,25.16
MARUTI,EQ,2022-06-14,7901.60,7805.00,7901.40,7750.00,7802.75,7811.65,7834.51,553462,43361.05,65570,232727,42.05
PAYTM,EQ,2022-06-14,582.25,585.00,612.70,582.85,605.55,606.50,601.18,3938122,23675.33,88521,635367,16.13
PGEL,EQ,2022-06-14,899.60,882.00,935.00,882.00,912.00,910.10,911.19,61105,556.78,7365,18780,30.73
SBIN,EQ,2022-06-14,445.85,445.00,449.25,443.35,448.00,448.10,446.47,11351101,50679.03,136687,4257354,37.51
SUZLON,EQ,2022-06-14,8.15,8.10,8.50,8.05,8.30,8.30,8.31,21899911,1820.56,18701,7203000,32.89
TRENT,EQ,2022-06-14,1086.65,1086.40,1092.30,1064.20,1068.25,1069.45,1080.88,495087,5351.31,20643,205243,41.46
