symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-06-24,2290.75,2292.95,2310.00,2250.05,2284.00,2290.35,2281.87,190440,4345.59,22128,57169,30.02
ADANIPORTS,EQ,2022-06-24,675.30,683.00,687.95,677.10,685.30,686.40,683.17,2740927,18725.26,41935,615662,22.46
BEL,EQ,2022-06-24,226.90,228.95,233.90,228.30,233.35,233.50,231.10,3222986,7448.37,29919,1262186,39.16
BOSCHLTD,EQ,2022-06-24,13821.95,13900.00,14327.60,13900.00,14300.00,14266.80,14040.64,28919,4060.41,6603,10852,37.53
CUMMINSIND,EQ,2022-06-24,985.55,986.05,1004.90,986.05,995.55,996.55,994.83,173243,1723.48,9211,62840,36.27
DIXON,EQ,2022-06-24,3392.00,3420.00,3549.85,3420.00,3546.50,3527.35,3500.87,380403,13317.40,31767,52555,13.82
DLF,EQ,2022-06-24,313.40,317.40,320.20,314.45,315.40,315.80,316.80,3572017,11316.25,37360,645182,18.06
DMART,EQ,2022-06-24,3440.45,3489.95,3489.95,3390.10,3409.00,3412.00,3418.41,454591,15539.80,43377,261383,57.50
HAL,EQ,2022-06-24,1770.50,1790.00,1810.00,1777.00,1792.80,1796.30,1794.28,371393,6663.83,22859,117221,31.56
HINDALCO,EQ,2022-06-24,317.60,321.70,324.95,316.60,322.25,322.30,321.51,11621311,37363.64,113270,2915240,25.09
INDHOTEL,EQ,2022-06-24,223.50,225.50,229.50,224.50,225.80,226.90,227.31,4909943,11160.80,52546,1635401,33.31
INDIGO,EQ,2022-06-24,1621.50,1646.40,1646.40,1603.00,1625.15,1630.75,1622.24,464612,7537.10,18783,131141,28.23
LT,EQ,2022-06-24,1494.30,1501.75,1512.00,1489.00,1498.00,1494.85,1499.25,1731440,25958.56,62637,1053929,60.87
MANAPPURAM,EQ,2022-06-24,84.10,85.40,88.15,84.80,87.60,87.65,86.85,4376577,3801.22,16871,911054,20.82
MARUTI,EQ,2022-06-24,8271.00,8310.00,8390.00,8238.30,8360.00,8363.20,8309.16,1156788,96119.42,126098,440274,38.06
PAYTM,EQ,2022-06-24,628.00,631.95,653.85,631.40,646.50,648.05,646.64,3062627,19804.19,73173,669702,21.87
PGEL,BE,2022-06-24,829.90,822.00,871.00,822.00,871.00,869.65,857.27,16338,140.06,752,-,-
SBIN,EQ,2022-06-24,451.40,455.80,460.35,453.20,454.55,454.25,455.97,10833364,49396.44,127154,4266938,39.39
SUZLON,EQ,2022-06-24,7.20,7.35,7.40,7.10,7.20,7.20,7.20,42613823,3066.35,23966,17653699,41.43
TRENT,EQ,2022-06-24,1029.75,1040.00,1062.50,1034.20,1059.90,1058.70,1050.11,462900,4860.97,18526,202105,43.66
