symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-07-22,27611,4366,15.81
ADANIPORTS,EQ,2013-07-22,518078,342028,66.02
BEL,EQ,2013-07-22,2504,1437,57.39
BOSCHLTD,EQ,2013-07-22,853,451,52.87
CUMMINSIND,EQ,2013-07-22,60033,35362,58.90
DLF,EQ,2013-07-22,3752434,514690,13.72
HINDALCO,EQ,2013-07-22,4479336,1556269,34.74
INDHOTEL,EQ,2013-07-22,300113,186070,62.00
LT,EQ,2013-07-22,8068663,2738383,33.94
MANAPPURAM,EQ,2013-07-22,663091,363042,54.75
MARUTI,EQ,2013-07-22,324022,129316,39.91
PGEL,EQ,2013-07-22,5415,2807,51.84
SBIN,EQ,2013-07-22,968687,324935,33.54
SBIN,N1,2013-07-22,50,50,100.00
SBIN,N2,2013-07-22,6,6,100.00
SBIN,N3,2013-07-22,207,117,56.52
SBIN,N5,2013-07-22,427,412,96.49
SUZLON,EQ,2013-07-22,2489940,1187353,47.69
TRENT,EQ,2013-07-22,1601,1102,68.83
