symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-02-04,2335.30,2305.75,0.0127,0.0208,0.0208,0.3974
ADANIPORTS,2022-02-04,726.95,732.50,-0.0076,0.0245,0.0244,0.4662
BEL,2022-02-04,204.80,207.95,-0.0153,0.0239,0.0238,0.4547
BOSCHLTD,2022-02-04,16432.45,16585.70,-0.0093,0.0212,0.0211,0.4031
CUMMINSIND,2022-02-04,922.50,926.65,-0.0045,0.0201,0.0201,0.3840
DIXON,2022-02-04,4492.50,4525.25,-0.0073,0.0257,0.0257,0.4910
DLF,2022-02-04,399.50,403.25,-0.0093,0.0286,0.0285,0.5445
DMART,2022-02-04,4081.95,4139.80,-0.0141,0.0202,0.0202,0.3859
HAL,2022-02-04,1400.20,1417.05,-0.0120,0.0222,0.0221,0.4222
HINDALCO,2022-02-04,525.15,512.65,0.0241,0.0273,0.0273,0.5216
INDHOTEL,2022-02-04,216.55,218.85,-0.0106,0.0277,0.0276,0.5273
INDIGO,2022-02-04,1974.35,1941.45,0.0168,0.0245,0.0245,0.4681
LT,2022-02-04,1947.95,1933.65,0.0074,0.0172,0.0172,0.3286
MANAPPURAM,2022-02-04,157.10,157.70,-0.0038,0.0278,0.0277,0.5292
MARUTI,2022-02-04,8550.35,8593.50,-0.0050,0.0192,0.0192,0.3668
PAYTM,2022-02-04,953.30,944.50,0.0093,0.0181,0.0180,0.3439
PGEL,2022-02-04,751.50,759.45,-0.0105,0.0418,0.0417,0.7967
SBIN,2022-02-04,530.30,540.10,-0.0183,0.0219,0.0219,0.4184
SUZLON,2022-02-04,11.60,11.80,-0.0171,0.0366,0.0365,0.6973
TRENT,2022-02-04,1057.55,1083.30,-0.0241,0.0231,0.0231,0.4413
