symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-02-09,2241.00,2221.20,0.0089,0.0208,0.0208,0.3974
ADANIPORTS,2022-02-09,733.45,717.80,0.0216,0.0245,0.0245,0.4681
BEL,2022-02-09,202.60,198.00,0.0230,0.0239,0.0239,0.4566
BOSCHLTD,2022-02-09,16220.15,16058.65,0.0100,0.0212,0.0211,0.4031
CUMMINSIND,2022-02-09,932.20,907.85,0.0265,0.0201,0.0202,0.3859
DIXON,2022-02-09,4484.95,4312.85,0.0391,0.0257,0.0258,0.4929
DLF,2022-02-09,386.35,384.55,0.0047,0.0286,0.0285,0.5445
DMART,2022-02-09,4002.15,4014.90,-0.0032,0.0202,0.0202,0.3859
HAL,2022-02-09,1414.40,1378.00,0.0261,0.0222,0.0222,0.4241
HINDALCO,2022-02-09,542.30,526.80,0.0290,0.0273,0.0273,0.5216
INDHOTEL,2022-02-09,212.70,210.85,0.0087,0.0277,0.0276,0.5273
INDIGO,2022-02-09,2253.80,2182.65,0.0321,0.0245,0.0246,0.4700
LT,2022-02-09,1888.80,1875.60,0.0070,0.0172,0.0172,0.3286
MANAPPURAM,2022-02-09,158.35,159.10,-0.0047,0.0278,0.0277,0.5292
MARUTI,2022-02-09,8949.50,8599.40,0.0399,0.0192,0.0194,0.3706
PAYTM,2022-02-09,941.45,937.95,0.0037,0.0181,0.0180,0.3439
PGEL,2022-02-09,734.40,748.40,-0.0189,0.0418,0.0417,0.7967
SBIN,2022-02-09,535.25,531.35,0.0073,0.0219,0.0219,0.4184
SUZLON,2022-02-09,10.60,10.55,0.0047,0.0366,0.0365,0.6973
TRENT,2022-02-09,1070.60,1053.95,0.0157,0.0231,0.0231,0.4413
