symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-02-02,2296.70,2287.10,0.0042,0.0208,0.0207,0.3955
ADANIPORTS,2022-02-02,745.20,738.75,0.0087,0.0245,0.0244,0.4662
BEL,2022-02-02,210.75,207.40,0.0160,0.0239,0.0238,0.4547
BOSCHLTD,2022-02-02,16697.15,16824.00,-0.0076,0.0212,0.0211,0.4031
CUMMINSIND,2022-02-02,947.85,952.15,-0.0045,0.0201,0.0201,0.3840
DIXON,2022-02-02,4628.50,4437.80,0.0421,0.0257,0.0258,0.4929
DLF,2022-02-02,399.55,404.80,-0.0131,0.0286,0.0285,0.5445
DMART,2022-02-02,4237.15,4225.40,0.0028,0.0202,0.0202,0.3859
HAL,2022-02-02,1420.55,1441.75,-0.0148,0.0222,0.0221,0.4222
HINDALCO,2022-02-02,513.95,511.00,0.0058,0.0273,0.0272,0.5197
INDHOTEL,2022-02-02,218.55,222.60,-0.0184,0.0277,0.0276,0.5273
INDIGO,2022-02-02,1947.50,1950.95,-0.0018,0.0245,0.0245,0.4681
LT,2022-02-02,1982.70,1990.50,-0.0039,0.0172,0.0172,0.3286
MANAPPURAM,2022-02-02,159.80,159.00,0.0050,0.0278,0.0277,0.5292
MARUTI,2022-02-02,8515.30,8559.35,-0.0052,0.0192,0.0192,0.3668
PAYTM,2022-02-02,957.10,965.60,-0.0088,0.0181,0.0180,0.3439
PGEL,2022-02-02,767.65,767.95,-0.0004,0.0418,0.0417,0.7967
SBIN,2022-02-02,539.80,532.30,0.0140,0.0219,0.0219,0.4184
SUZLON,2022-02-02,11.90,12.30,-0.0331,0.0366,0.0366,0.6992
TRENT,2022-02-02,1097.55,1060.45,0.0344,0.0231,0.0232,0.4432
