symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-02-16,2033.30,2045.80,-0.0061,0.0208,0.0207,0.3955
ADANIPORTS,2022-02-16,740.75,720.60,0.0276,0.0245,0.0245,0.4681
BEL,2022-02-16,199.00,198.95,0.0003,0.0239,0.0238,0.4547
BOSCHLTD,2022-02-16,15996.90,16046.45,-0.0031,0.0212,0.0211,0.4031
CUMMINSIND,2022-02-16,957.55,951.30,0.0065,0.0201,0.0201,0.3840
DIXON,2022-02-16,4272.75,4297.90,-0.0059,0.0257,0.0257,0.4910
DLF,2022-02-16,367.85,371.55,-0.0100,0.0286,0.0285,0.5445
DMART,2022-02-16,4051.05,4081.80,-0.0076,0.0202,0.0202,0.3859
HAL,2022-02-16,1362.85,1367.35,-0.0033,0.0222,0.0221,0.4222
HINDALCO,2022-02-16,529.30,533.85,-0.0086,0.0273,0.0272,0.5197
INDHOTEL,2022-02-16,204.85,206.00,-0.0056,0.0277,0.0276,0.5273
INDIGO,2022-02-16,2170.95,2190.60,-0.0090,0.0245,0.0245,0.4681
LT,2022-02-16,1860.65,1876.05,-0.0082,0.0172,0.0172,0.3286
MANAPPURAM,2022-02-16,125.95,127.60,-0.0130,0.0278,0.0278,0.5311
MARUTI,2022-02-16,8583.00,8622.70,-0.0046,0.0192,0.0192,0.3668
PAYTM,2022-02-16,861.30,851.50,0.0114,0.0181,0.0180,0.3439
PGEL,2022-02-16,660.05,674.70,-0.0220,0.0418,0.0417,0.7967
SBIN,2022-02-16,516.70,524.80,-0.0156,0.0219,0.0219,0.4184
SUZLON,2022-02-16,10.15,9.70,0.0453,0.0366,0.0366,0.6992
TRENT,2022-02-16,1061.50,1081.60,-0.0188,0.0231,0.0231,0.4413
