symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-05-08,811.95,814.60,-0.0033,0.0182,,0.3382
ADANIPORTS,2014-05-08,190.20,189.50,0.0037,0.0226,,0.4184
BEL,2014-05-08,1210.25,1226.85,-0.0136,0.0193,,0.3630
BOSCHLTD,2014-05-08,10446.15,10491.25,-0.0043,0.0131,,0.2426
CUMMINSIND,2014-05-08,531.30,525.15,0.0116,0.0191,,0.3573
DLF,2014-05-08,139.65,140.25,-0.0043,0.0298,,0.5521
HINDALCO,2014-05-08,136.75,135.20,0.0114,0.0273,,0.5082
INDHOTEL,2014-05-08,69.60,70.05,-0.0064,0.0147,,0.2732
LT,2014-05-08,1299.15,1295.60,0.0027,0.0170,,0.3152
MANAPPURAM,2014-05-08,22.25,22.10,0.0068,0.0168,,0.3133
MARUTI,2014-05-08,1896.60,1881.25,0.0081,0.0147,,0.2751
PGEL,2014-05-08,135.00,137.95,-0.0216,0.0327,,0.6133
SBIN,2014-05-08,2091.75,2075.80,0.0077,0.0160,,0.2980
SUZLON,2014-05-08,13.70,13.85,-0.0109,0.0438,,0.8120
TRENT,2014-05-08,962.15,956.40,0.0060,0.0114,,0.2121
