symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-02-02,860.30,820.35,0.0476,0.0234,,0.4872
ADANIPORTS,2012-02-02,151.00,143.90,0.0482,0.0358,,0.7012
BEL,2012-02-02,1411.65,1378.30,0.0239,0.0152,,0.3038
BOSCHLTD,2012-02-02,7303.80,7249.10,0.0075,0.0082,,0.1567
CUMMINSIND,2012-02-02,429.40,432.60,-0.0074,0.0186,,0.3458
DLF,2012-02-02,226.35,217.10,0.0417,0.0288,,0.5674
HINDALCO,2012-02-02,158.00,153.20,0.0309,0.0353,,0.6687
INDHOTEL,2012-02-02,69.10,66.55,0.0376,0.0205,,0.4184
LT,2012-02-02,1362.10,1344.70,0.0129,0.0296,,0.5521
MANAPPURAM,2012-02-02,58.85,57.60,0.0215,0.0248,,0.4700
MARUTI,2012-02-02,1217.65,1214.80,0.0023,0.0265,,0.4910
PGEL,2012-02-02,175.35,168.80,0.0381,0.0450,,0.8521
SBIN,2012-02-02,2072.60,2077.65,-0.0024,0.0232,,0.4299
SUZLON,2012-02-02,29.55,29.55,0.0000,0.0460,,0.8521
TRENT,2012-02-02,928.25,864.95,0.0706,0.0202,,0.4986
