symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-11-20,1449.65,1474.45,-0.0170,0.0174,,0.3324
ADANIPORTS,2019-11-20,366.70,364.05,0.0073,0.0172,,0.3210
BEL,2019-11-20,110.80,111.45,-0.0058,0.0189,,0.3515
BOSCHLTD,2019-11-20,15059.70,14973.05,0.0058,0.0188,,0.3496
CUMMINSIND,2019-11-20,569.55,562.40,0.0126,0.0154,,0.2904
DIXON,2019-11-20,3103.45,3232.45,-0.0407,0.0341,,0.6591
DLF,2019-11-20,212.10,214.95,-0.0133,0.0279,,0.5197
DMART,2019-11-20,1825.90,1841.60,-0.0086,0.0167,,0.3114
HAL,2019-11-20,803.35,783.50,0.0250,0.0191,,0.3725
HINDALCO,2019-11-20,190.75,192.35,-0.0084,0.0188,,0.3496
INDHOTEL,2019-11-20,152.20,153.30,-0.0072,0.0201,,0.3745
INDIGO,2019-11-20,1426.60,1425.70,0.0006,0.0295,,0.5464
LT,2019-11-20,1380.80,1365.70,0.0110,0.0139,,0.2617
MANAPPURAM,2019-11-20,166.25,168.90,-0.0158,0.0225,,0.4241
MARUTI,2019-11-20,7152.50,7045.35,0.0151,0.0180,,0.3401
PGEL,2019-11-20,38.45,38.95,-0.0129,0.0394,,0.7317
SBIN,2019-11-20,328.80,330.40,-0.0049,0.0291,,0.5388
SUZLON,2019-11-20,2.40,2.40,0.0000,0.0388,,0.7183
TRENT,2019-11-20,496.85,506.20,-0.0186,0.0194,,0.3706
