symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-02-18,609.40,607.30,0.0035,0.0134,,0.2484
ADANIPORTS,2013-02-18,149.05,149.95,-0.0060,0.0247,,0.4585
BEL,2013-02-18,1206.80,1218.55,-0.0097,0.0165,,0.3095
BOSCHLTD,2013-02-18,8995.15,8969.40,0.0029,0.0089,,0.1662
CUMMINSIND,2013-02-18,496.90,482.50,0.0294,0.0132,,0.2808
DLF,2013-02-18,261.05,248.70,0.0485,0.0210,,0.4509
HINDALCO,2013-02-18,111.00,109.65,0.0122,0.0174,,0.3267
INDHOTEL,2013-02-18,59.70,59.75,-0.0008,0.0136,,0.2522
LT,2013-02-18,1468.95,1444.00,0.0171,0.0124,,0.2426
MANAPPURAM,2013-02-18,36.25,36.85,-0.0164,0.0377,,0.7031
MARUTI,2013-02-18,1479.80,1475.05,0.0032,0.0165,,0.3057
PGEL,2013-02-18,337.50,326.25,0.0339,0.0273,,0.5292
SBIN,2013-02-18,2262.70,2233.45,0.0130,0.0127,,0.2426
SUZLON,2013-02-18,22.35,21.70,0.0295,0.0506,,0.9476
TRENT,2013-02-18,1148.30,1170.60,-0.0192,0.0147,,0.2866
