symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-02-13,636.20,645.80,-0.0150,0.0111,,0.2178
ADANIPORTS,2013-02-13,154.90,153.70,0.0078,0.0244,,0.4528
BEL,2013-02-13,1260.80,1275.45,-0.0116,0.0164,,0.3095
BOSCHLTD,2013-02-13,8977.15,8919.35,0.0065,0.0097,,0.1815
CUMMINSIND,2013-02-13,492.20,502.95,-0.0216,0.0126,,0.2541
DLF,2013-02-13,258.40,267.50,-0.0346,0.0200,,0.4050
HINDALCO,2013-02-13,110.50,112.60,-0.0188,0.0184,,0.3515
INDHOTEL,2013-02-13,61.80,62.75,-0.0153,0.0128,,0.2484
LT,2013-02-13,1482.05,1495.00,-0.0087,0.0112,,0.2121
MANAPPURAM,2013-02-13,37.05,37.40,-0.0094,0.0368,,0.6840
MARUTI,2013-02-13,1532.45,1558.95,-0.0171,0.0154,,0.2961
PGEL,2013-02-13,343.75,349.55,-0.0167,0.0275,,0.5158
SBIN,2013-02-13,2254.70,2296.40,-0.0183,0.0121,,0.2407
SUZLON,2013-02-13,22.90,23.90,-0.0427,0.0479,,0.9094
TRENT,2013-02-13,1137.30,1126.40,0.0096,0.0142,,0.2675
