symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-02-08,646.05,655.85,-0.0151,0.0112,,0.2197
ADANIPORTS,2013-02-08,151.85,155.85,-0.0260,0.0258,,0.4929
BEL,2013-02-08,1273.85,1300.25,-0.0205,0.0172,,0.3324
BOSCHLTD,2013-02-08,9021.40,9013.50,0.0009,0.0103,,0.1910
CUMMINSIND,2013-02-08,508.85,510.95,-0.0041,0.0138,,0.2560
DLF,2013-02-08,268.80,270.20,-0.0052,0.0214,,0.3974
HINDALCO,2013-02-08,109.70,113.35,-0.0327,0.0174,,0.3573
INDHOTEL,2013-02-08,61.95,61.50,0.0073,0.0130,,0.2426
LT,2013-02-08,1511.10,1496.40,0.0098,0.0114,,0.2159
MANAPPURAM,2013-02-08,37.75,38.95,-0.0313,0.0392,,0.7413
MARUTI,2013-02-08,1587.70,1622.35,-0.0216,0.0153,,0.2999
PGEL,2013-02-08,361.05,358.00,0.0085,0.0294,,0.5464
SBIN,2013-02-08,2286.15,2326.60,-0.0175,0.0125,,0.2465
SUZLON,2013-02-08,24.95,25.50,-0.0218,0.0512,,0.9533
TRENT,2013-02-08,1133.95,1137.50,-0.0031,0.0155,,0.2866
