symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-08-31,432110,291558,67.47
ADANIPORTS,EQ,2023-08-31,9998925,4324480,43.25
BEL,EQ,2023-08-31,14954352,8741475,58.45
BOSCHLTD,EQ,2023-08-31,21914,12129,55.35
CUMMINSIND,EQ,2023-08-31,19211098,10890230,56.69
DIXON,EQ,2023-08-31,576364,112224,19.47
DLF,EQ,2023-08-31,4875243,2266867,46.50
DMART,EQ,2023-08-31,672799,415099,61.70
HAL,EQ,2023-08-31,994851,552221,55.51
HINDALCO,EQ,2023-08-31,9294166,4823726,51.90
INDHOTEL,EQ,2023-08-31,8176611,3613150,44.19
INDIGO,EQ,2023-08-31,886676,647579,73.03
LT,EQ,2023-08-31,2439625,1570166,64.36
MANAPPURAM,EQ,2023-08-31,38568329,17453629,45.25
MARUTI,EQ,2023-08-31,1581818,867226,54.82
PAYTM,EQ,2023-08-31,2056652,1027933,49.98
PGEL,EQ,2023-08-31,97691,36446,37.31
SBIN,EQ,2023-08-31,27898476,10448308,37.45
SUZLON,EQ,2023-08-31,413958502,196620632,47.50
TRENT,EQ,2023-08-31,682000,420920,61.72
