symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-10-06,57399,27818,48.46
ADANIPORTS,EQ,2015-10-06,3585046,2005276,55.93
BEL,EQ,2015-10-06,562842,162758,28.92
BOSCHLTD,EQ,2015-10-06,42363,14255,33.65
CUMMINSIND,EQ,2015-10-06,183604,147532,80.35
DLF,EQ,2015-10-06,7406199,1070384,14.45
HINDALCO,EQ,2015-10-06,5594644,1709329,30.55
INDHOTEL,D1,2015-10-06,9064,6604,72.86
INDHOTEL,EQ,2015-10-06,71214,52759,74.09
LT,EQ,2015-10-06,2430941,1586330,65.26
MANAPPURAM,EQ,2015-10-06,2038996,1186255,58.18
MARUTI,EQ,2015-10-06,1159174,669996,57.80
PGEL,EQ,2015-10-06,199831,88972,44.52
SBIN,EQ,2015-10-06,10087077,2893203,28.68
SBIN,N1,2015-10-06,11,11,100.00
SBIN,N2,2015-10-06,82,60,73.17
SBIN,N3,2015-10-06,82,81,98.78
SBIN,N5,2015-10-06,197,185,93.91
SBIN,N6,2015-10-06,6,5,83.33
SUZLON,EQ,2015-10-06,31857829,12870625,40.40
TRENT,EQ,2015-10-06,5263,4102,77.94
