symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-10-23,58256,22175,38.06
ADANIPORTS,EQ,2015-10-23,1598163,937026,58.63
BEL,EQ,2015-10-23,138813,54431,39.21
BOSCHLTD,EQ,2015-10-23,18613,7367,39.58
CUMMINSIND,EQ,2015-10-23,334249,305706,91.46
DLF,EQ,2015-10-23,4911591,798070,16.25
HINDALCO,EQ,2015-10-23,7207731,2078364,28.84
INDHOTEL,D1,2015-10-23,3082,3002,97.40
INDHOTEL,EQ,2015-10-23,427350,319784,74.83
LT,EQ,2015-10-23,2864712,1844927,64.40
MANAPPURAM,EQ,2015-10-23,1098455,684354,62.30
MANAPPURAM,N5,2015-10-23,11,9,81.82
MARUTI,EQ,2015-10-23,621558,366238,58.92
PGEL,EQ,2015-10-23,37265,33303,89.37
SBIN,EQ,2015-10-23,7544810,2907459,38.54
SBIN,N3,2015-10-23,182,172,94.51
SBIN,N5,2015-10-23,157,124,78.98
SBIN,N6,2015-10-23,1,1,100.00
SUZLON,EQ,2015-10-23,24921049,11210173,44.98
TRENT,EQ,2015-10-23,15293,12956,84.72
