symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2026-05-20,6329.00,6260.00,6624.00,6259.50,6600.00,6605.00,6503.99,546490,35543.68,54920,245204,44.87
ADANIPORTS,EQ,2026-05-20,1762.80,1749.00,1777.80,1744.30,1770.00,1772.60,1765.70,1283223,22657.82,52534,423711,33.02
BEL,EQ,2026-05-20,422.95,416.30,420.00,407.00,413.35,413.30,411.97,28012723,115403.14,244560,10528009,37.58
BOSCHLTD,EQ,2026-05-20,37130.00,36995.00,37380.00,36370.00,36715.00,36830.00,36837.88,38556,14203.21,14597,17239,44.71
CUMMINSIND,EQ,2026-05-20,5254.00,5214.00,5419.00,5183.00,5404.00,5399.50,5330.89,444634,23702.95,44715,202390,45.52
DIXON,EQ,2026-05-20,11048.00,10870.00,11080.00,10850.00,10992.00,10997.00,10966.32,379965,41668.18,53257,101580,26.73
DLF,EQ,2026-05-20,577.40,570.15,584.70,565.20,580.50,583.30,575.87,2939738,16928.98,54551,1242511,42.27
DMART,EQ,2026-05-20,4236.00,4235.00,4240.20,4111.00,4158.60,4144.20,4153.62,346215,14380.45,37049,148078,42.77
ETERNAL,EQ,2026-05-20,247.21,243.00,245.68,242.30,243.50,243.34,243.97,23420943,57139.25,170688,12896923,55.07
HAL,EQ,2026-05-20,4333.20,4300.00,4347.50,4251.10,4327.00,4326.50,4299.88,1262228,54274.25,61952,645021,51.10
HINDALCO,EQ,2026-05-20,1048.30,1038.40,1090.00,1038.40,1085.00,1085.50,1080.73,11945517,129098.28,199941,5946263,49.78
INDHOTEL,EQ,2026-05-20,652.75,649.00,662.40,641.20,659.05,659.60,653.92,2402392,15709.82,42005,1674360,69.70
INDIGO,EQ,2026-05-20,4230.30,4178.00,4284.00,4178.00,4274.20,4264.60,4228.60,760291,32149.64,40294,429234,56.46
LENSKART,EQ,2026-05-20,492.70,488.05,494.00,480.50,484.00,486.85,488.78,10836077,52964.63,117610,5440877,50.21
LT,EQ,2026-05-20,3921.00,3901.60,3943.50,3883.10,3912.00,3910.70,3917.87,1972259,77270.53,144367,1212852,61.50
MANAPPURAM,EQ,2026-05-20,315.30,313.00,323.80,311.40,319.45,319.15,318.83,4971139,15849.53,42693,1695531,34.11
MARUTI,EQ,2026-05-20,12956.00,12850.00,13072.00,12753.00,13004.00,13003.00,12946.83,300695,38930.46,48239,137200,45.63
PAYTM,EQ,2026-05-20,1121.40,1111.70,1156.80,1101.00,1151.30,1153.50,1136.17,1415263,16079.79,42587,414634,29.30
PGEL,EQ,2026-05-20,466.15,462.00,464.25,451.60,462.15,461.85,457.42,3676497,16816.92,66681,973958,26.49
SBIN,EQ,2026-05-20,948.80,941.10,955.00,935.00,950.00,950.90,946.20,11928460,112867.68,191643,5643465,47.31
SUZLON,EQ,2026-05-20,52.91,52.55,52.70,52.00,52.64,52.57,52.42,46459868,24353.77,73572,13305001,28.64
TRENT,EQ,2026-05-20,4069.60,4032.70,4114.00,4022.00,4113.00,4099.90,4077.45,501006,20428.28,36595,233295,46.57
