symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2026-05-25,6689.50,6734.00,6826.00,6712.50,6755.00,6755.00,6777.70,263153,17835.73,26417,101916,38.73
ADANIPORTS,EQ,2026-05-25,1786.90,1809.00,1813.30,1793.00,1805.00,1802.90,1802.33,1516143,27325.91,49906,707952,46.69
BEL,EQ,2026-05-25,416.55,419.30,422.55,417.30,421.80,421.85,419.95,8862027,37216.27,255572,4940560,55.75
BOSCHLTD,EQ,2026-05-25,36065.00,36400.00,36760.00,36200.00,36380.00,36310.00,36475.64,21720,7922.51,8769,7514,34.59
CUMMINSIND,EQ,2026-05-25,5353.00,5419.00,5419.50,5337.50,5376.00,5382.00,5371.40,284889,15302.53,35431,161803,56.80
DIXON,EQ,2026-05-25,11722.00,11850.00,11888.00,11602.00,11799.00,11824.00,11772.39,578594,68114.37,83762,149726,25.88
DLF,EQ,2026-05-25,586.70,592.00,596.40,589.15,592.90,592.30,592.32,2007544,11891.15,64773,923835,46.02
DMART,EQ,2026-05-25,4117.00,4150.00,4154.90,4077.60,4097.50,4097.20,4106.03,284287,11672.91,19021,154369,54.30
ETERNAL,EQ,2026-05-25,241.95,244.00,249.35,244.00,247.50,247.67,247.41,20066077,49644.77,101086,9549788,47.59
HAL,EQ,2026-05-25,4368.40,4391.20,4437.90,4385.40,4425.00,4425.90,4419.98,1063255,46995.68,57344,536990,50.50
HINDALCO,EQ,2026-05-25,1109.20,1110.00,1119.80,1081.20,1099.00,1099.60,1092.30,7677225,83858.29,160314,3344239,43.56
INDHOTEL,EQ,2026-05-25,650.25,654.25,666.45,654.25,661.90,663.55,660.72,1738393,11486.00,38049,939930,54.07
INDIGO,EQ,2026-05-25,4438.60,4524.10,4538.00,4438.70,4498.40,4501.90,4479.58,2493013,111676.48,80745,1404611,56.34
LENSKART,EQ,2026-05-25,513.95,514.70,518.70,500.30,504.10,503.75,506.84,4317635,21883.42,68565,2242568,51.94
LT,EQ,2026-05-25,3926.60,3970.00,4038.40,3961.50,4035.00,4033.40,4018.97,2099927,84395.41,120589,1255662,59.80
MANAPPURAM,EQ,2026-05-25,324.10,327.00,334.00,325.00,326.30,325.65,328.88,3098869,10191.59,26175,1113767,35.94
MARUTI,EQ,2026-05-25,12987.00,13145.00,13236.00,13101.00,13188.00,13170.00,13163.39,276553,36403.76,45284,147634,53.38
PAYTM,EQ,2026-05-25,1112.40,1118.50,1128.00,1094.10,1103.40,1097.40,1105.93,1785715,19748.82,34974,740337,41.46
PGEL,EQ,2026-05-25,467.00,479.60,479.60,470.00,473.50,471.25,473.58,2811565,13314.89,32640,933552,33.20
SBIN,EQ,2026-05-25,949.20,959.90,972.50,957.50,972.30,969.60,963.32,10934747,105336.29,182636,6186621,56.58
SUZLON,EQ,2026-05-25,53.75,54.75,54.90,53.10,53.50,53.99,54.18,132667695,71879.25,152751,46581929,35.11
TRENT,EQ,2026-05-25,4296.50,4341.00,4362.00,4290.00,4304.40,4300.00,4324.44,584516,25277.03,49877,236924,40.53
