symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-12-07,177991,89941,50.53
ADANIPORTS,EQ,2023-12-07,14840081,3018352,20.34
BEL,EQ,2023-12-07,51346222,24538826,47.79
BOSCHLTD,EQ,2023-12-07,19313,9447,48.92
CUMMINSIND,EQ,2023-12-07,321470,179277,55.77
DIXON,EQ,2023-12-07,164043,36942,22.52
DLF,EQ,2023-12-07,1051759,482304,45.86
DMART,EQ,2023-12-07,414582,251724,60.72
HAL,EQ,2023-12-07,2607706,902918,34.62
HINDALCO,EQ,2023-12-07,4628885,2781712,60.09
INDHOTEL,EQ,2023-12-07,1680971,822828,48.95
INDIGO,EQ,2023-12-07,1133420,538497,47.51
LT,EQ,2023-12-07,2128823,1174373,55.17
MANAPPURAM,EQ,2023-12-07,5751208,2388809,41.54
MARUTI,EQ,2023-12-07,704413,342156,48.57
PAYTM,EQ,2023-12-07,36830243,17649264,47.92
PGEL,EQ,2023-12-07,49889,32553,65.25
SBIN,EQ,2023-12-07,10725706,4815801,44.90
TRENT,EQ,2023-12-07,961559,602821,62.69
