symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-12-22,155535,73678,47.37
ADANIPORTS,EQ,2023-12-22,5252106,1421674,27.07
BEL,EQ,2023-12-22,19640046,6981420,35.55
BOSCHLTD,EQ,2023-12-22,20236,11374,56.21
CUMMINSIND,EQ,2023-12-22,1057329,488774,46.23
DIXON,EQ,2023-12-22,535046,116795,21.83
DLF,EQ,2023-12-22,5899551,2369125,40.16
DMART,EQ,2023-12-22,224831,153537,68.29
HAL,EQ,2023-12-22,1000294,367540,36.74
HINDALCO,EQ,2023-12-22,7865384,3673002,46.70
INDHOTEL,EQ,2023-12-22,2628120,1053722,40.09
INDIGO,EQ,2023-12-22,534098,340549,63.76
LT,EQ,2023-12-22,1681707,643518,38.27
MANAPPURAM,EQ,2023-12-22,15840218,7151398,45.15
MARUTI,EQ,2023-12-22,652545,279512,42.83
PAYTM,EQ,2023-12-22,5075390,2564174,50.52
PGEL,EQ,2023-12-22,28241,10151,35.94
SBIN,EQ,2023-12-22,14998068,5532417,36.89
TRENT,EQ,2023-12-22,518707,369896,71.31
