symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2026-05-13,367052,115794,31.55
ADANIPORTS,EQ,2026-05-13,3018421,1130702,37.46
BEL,EQ,2026-05-13,13230827,5694712,43.04
BOSCHLTD,EQ,2026-05-13,19079,6940,36.38
CUMMINSIND,EQ,2026-05-13,590903,326521,55.26
DIXON,EQ,2026-05-13,2690187,658499,24.48
DLF,EQ,2026-05-13,3004699,1032806,34.37
DMART,EQ,2026-05-13,225236,122632,54.45
ETERNAL,EQ,2026-05-13,31615154,13857536,43.83
HAL,EQ,2026-05-13,1092960,382592,35.01
HINDALCO,EQ,2026-05-13,5341453,2266197,42.43
INDHOTEL,EQ,2026-05-13,2815942,1098240,39.00
INDIGO,EQ,2026-05-13,1018804,478063,46.92
LENSKART,EQ,2026-05-13,7106499,4217861,59.35
LT,EQ,2026-05-13,2486330,1342508,54.00
MANAPPURAM,EQ,2026-05-13,6874595,1726616,25.12
MARUTI,EQ,2026-05-13,307027,125830,40.98
PAYTM,EQ,2026-05-13,1684507,499500,29.65
PGEL,EQ,2026-05-13,1432631,368228,25.70
SBIN,EQ,2026-05-13,17584580,6724500,38.24
SUZLON,EQ,2026-05-13,93140759,24357154,26.15
TRENT,EQ,2026-05-13,454880,160138,35.20
