,5-Dec-19,,,,,,
The Nifty witnessed an intraday movement of about 82.45 points.The closing index was 0.21 % down as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),34043.24,,,,,
, Traded Quantity (in Lakhs),17971.18,,,,,
, Number of Trades,11104511,,,,,
, Total Market Capitalisation (Rs. Crores),15223724.06,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,12043.2,12071.25,12081.2,11998.75,12018.4,-24.8
,NIFTY50 EQL Wgt,12314.1,12331.45,12341.8,12226.45,12242.45,-71.65
,NIFTY100 EQL Wgt,13375.4,13378,13385.25,13248.9,13267.1,-108.3
,NIFTY100 LowVol30,8850.3,8860.1,8870,8824.25,8840.2,-10.1
,NIFTY Alpha 50,12729.15,12705.5,12769.6,12675.8,12719.05,-10.1
,NIFTY MIDCAP 150,6267.7,6280.4,6281.4,6243.9,6253.95,-13.75
,NIFTY SMLCAP 50,2749.75,2756.35,2770.9,2749.6,2765.2,15.45
,NIFTY SMLCAP 250,4775,4786.5,4792.75,4766.5,4781.35,6.35
,NIFTY MIDSML 400,5732.45,5744.75,5746.8,5716.15,5726.15,-6.3
,NIFTY200 QUALTY30,9746.35,9754.55,9775.75,9718.8,9732.5,-13.85
,Nifty IT,15175.15,15164.15,15385.45,15101.8,15367.5,192.35
,Nifty Next 50,28364.2,28337.9,28399.85,28094.75,28145.55,-218.65
,Nifty Bank,31979.3,32083.8,32126.95,31628.3,31712.95,-266.35
,NIFTY MIDCAP 100,17010.65,17047.55,17061.2,16944.75,16980.4,-30.25
,Nifty 500,9782.1,9801.1,9805.6,9741.95,9757.6,-24.5
,Nifty 100,12160.85,12183.9,12190.8,12106.9,12126.5,-34.35
,Nifty Midcap 50,4652.75,4660.65,4672.6,4635.05,4643.9,-8.85
,Nifty Realty,285.35,285.7,287.7,284.15,285.85,0.5
,Nifty Infra,3275.25,3288.25,3289.1,3252.55,3256.2,-19.05
,Nifty Energy,16031.5,16086.4,16120,15895.9,15930.1,-101.4
,Nifty FMCG,30705.55,30739.6,30833.8,30665.05,30795.1,89.55
,Nifty MNC,13765.05,13796.8,13801.85,13684.6,13704.15,-60.9
,Nifty Pharma,8121.5,8104.35,8115.25,8030.15,8051.85,-69.65
,Nifty PSE,3202.8,3196.2,3205.8,3164.85,3170.7,-32.1
,Nifty PSU Bank,2621.15,2634.05,2643.55,2566.6,2573.85,-47.3
,Nifty Serv Sector,17126.35,17142,17179.1,17039.9,17092.35,-34
,India VIX,13.3225,13.3225,15.12,12.8275,14.305,0.9825
,Nifty Auto,7996.55,8015.3,8045.5,7928.15,7941.8,-54.75
,Nifty Metal,2604,2605.7,2611.2,2535.85,2543.95,-60.05
,Nifty Media,1797.6,1809.1,1858.4,1798.35,1850.65,53.05
,NIFTY SMLCAP 100,5743.95,5757.9,5764.65,5732.5,5751.85,7.9
,Nifty 200,6202.6,6214.55,6217.65,6175.5,6185.8,-16.8
,Nifty Div Opps 50,2525.4,2523.95,2533.3,2520.45,2524.5,-0.9
