symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ADANIPORTS,EQ,2020-01-03,3684824,1082913,29.39
BEL,EQ,2020-01-03,7316741,2259266,30.88
BOSCHLTD,EQ,2020-01-03,12150,4317,35.53
CUMMINSIND,EQ,2020-01-03,1823916,676536,37.09
DIXON,EQ,2020-01-03,49637,17106,34.46
DLF,EQ,2020-01-03,4289982,821709,19.15
DMART,EQ,2020-01-03,394268,132906,33.71
HAL,EQ,2020-01-03,138709,109769,79.14
HINDALCO,EQ,2020-01-03,8658243,2631189,30.39
INDHOTEL,EQ,2020-01-03,410983,188237,45.80
INDIGO,EQ,2020-01-03,3665728,307214,8.38
LT,EQ,2020-01-03,2059871,996530,48.38
MANAPPURAM,EQ,2020-01-03,1742423,362984,20.83
MARUTI,EQ,2020-01-03,571967,152281,26.62
PGEL,EQ,2020-01-03,109742,71550,65.20
SBIN,EQ,2020-01-03,21853208,6309081,28.87
SBIN,N2,2020-01-03,42,42,100.00
SBIN,N5,2020-01-03,682,623,91.35
SUZLON,EQ,2020-01-03,122330220,25303579,20.68
TRENT,EQ,2020-01-03,63423,23667,37.32
