symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-01-08,16798,7900,47.03
ADANIPORTS,EQ,2020-01-08,4620991,1442143,31.21
BEL,EQ,2020-01-08,6808103,2813105,41.32
BOSCHLTD,EQ,2020-01-08,10878,2875,26.43
CUMMINSIND,EQ,2020-01-08,574685,222649,38.74
DIXON,EQ,2020-01-08,155457,71152,45.77
DLF,EQ,2020-01-08,6320990,1121011,17.73
DMART,EQ,2020-01-08,352087,125667,35.69
HAL,EQ,2020-01-08,7930,5167,65.16
HINDALCO,EQ,2020-01-08,12470053,6057097,48.57
INDHOTEL,EQ,2020-01-08,1191802,769830,64.59
INDIGO,EQ,2020-01-08,1793942,589396,32.85
LT,EQ,2020-01-08,4147568,1879175,45.31
MANAPPURAM,EQ,2020-01-08,1998899,318322,15.92
MARUTI,EQ,2020-01-08,793313,254739,32.11
PGEL,EQ,2020-01-08,78226,56996,72.86
SBIN,EQ,2020-01-08,44527485,5957208,13.38
SBIN,N2,2020-01-08,75,54,72.00
SBIN,N5,2020-01-08,273,270,98.90
SUZLON,EQ,2020-01-08,48530182,23218837,47.84
TRENT,EQ,2020-01-08,163181,109250,66.95
