symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-10-19,1846.05,1829.50,0.0090,0.0191,0.0190,0.3630
ADANIPORTS,2021-10-19,792.20,810.55,-0.0229,0.0252,0.0252,0.4814
BEL,2021-10-19,206.85,217.15,-0.0486,0.0246,0.0248,0.4738
BOSCHLTD,2021-10-19,17259.35,17659.60,-0.0229,0.0215,0.0215,0.4108
CUMMINSIND,2021-10-19,908.40,910.20,-0.0020,0.0213,0.0212,0.4050
DIXON,2021-10-19,5720.65,5753.45,-0.0057,0.0253,0.0253,0.4834
DLF,2021-10-19,414.45,441.75,-0.0638,0.0294,0.0297,0.5674
DMART,2021-10-19,4754.60,4897.60,-0.0296,0.0209,0.0210,0.4012
HAL,2021-10-19,1430.25,1480.40,-0.0345,0.0234,0.0235,0.4490
HINDALCO,2021-10-19,533.70,542.80,-0.0169,0.0283,0.0283,0.5407
INDHOTEL,2021-10-19,214.85,225.45,-0.0482,0.0269,0.0270,0.5158
INDIGO,2021-10-19,2016.65,2052.85,-0.0178,0.0237,0.0237,0.4528
LT,2021-10-19,1846.05,1788.45,0.0317,0.0179,0.0180,0.3439
MANAPPURAM,2021-10-19,200.40,197.40,0.0151,0.0283,0.0283,0.5407
MARUTI,2021-10-19,7655.60,7656.95,-0.0002,0.0194,0.0194,0.3706
PGEL,2021-10-19,501.75,538.10,-0.0699,0.0399,0.0401,0.7661
SBIN,2021-10-19,488.20,497.95,-0.0198,0.0231,0.0231,0.4413
SUZLON,2021-10-19,7.15,7.40,-0.0344,0.0378,0.0378,0.7222
TRENT,2021-10-19,1116.60,1154.30,-0.0332,0.0245,0.0246,0.4700
