symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-10-08,876.75,878.95,887.00,860.00,863.90,864.95,873.75,79361,693.42,7700,50722,63.91
ADANIPORTS,EQ,2020-10-08,360.65,359.80,362.80,356.35,359.85,359.75,359.87,3036028,10925.88,30626,595121,19.60
BEL,EQ,2020-10-08,94.15,95.00,95.30,92.60,93.15,93.55,93.67,4520352,4234.31,20073,772949,17.10
BOSCHLTD,EQ,2020-10-08,13222.50,13311.00,13311.00,12780.00,12888.85,12841.70,12972.15,42919,5567.52,11395,11211,26.12
CUMMINSIND,EQ,2020-10-08,442.80,441.10,452.80,437.65,446.05,446.95,446.47,1357549,6061.11,24167,332824,24.52
DIXON,EQ,2020-10-08,8716.00,8788.00,8788.00,8375.00,8505.60,8444.15,8586.38,50593,4344.11,15405,31337,61.94
DLF,EQ,2020-10-08,158.70,159.80,161.95,157.70,159.50,159.80,159.70,6656052,10629.59,58372,462199,6.94
DMART,EQ,2020-10-08,2066.10,2085.00,2090.00,2045.05,2067.70,2065.35,2059.21,387440,7978.19,31387,208863,53.91
HAL,EQ,2020-10-08,809.55,814.70,820.30,794.15,795.05,798.35,806.70,294151,2372.92,12322,105395,35.83
HINDALCO,EQ,2020-10-08,172.85,172.85,176.45,171.55,173.80,174.25,173.94,11214159,19505.58,60900,1861124,16.60
INDHOTEL,EQ,2020-10-08,99.80,100.10,100.55,95.90,97.00,97.70,98.86,1207438,1193.73,9055,501526,41.54
INDIGO,EQ,2020-10-08,1337.75,1341.30,1356.85,1315.50,1330.00,1330.85,1332.13,1269597,16912.67,37430,182266,14.36
LT,EQ,2020-10-08,887.90,890.30,894.00,879.05,880.10,881.05,883.76,3918967,34634.23,108750,1997232,50.96
MANAPPURAM,EQ,2020-10-08,165.80,166.00,167.90,162.10,164.40,164.35,165.10,4531355,7481.15,21028,1126919,24.87
MARUTI,EQ,2020-10-08,7046.90,7090.00,7140.00,7021.00,7068.15,7079.85,7074.26,851205,60216.48,72570,185537,21.80
PGEL,BE,2020-10-08,101.60,104.00,104.00,96.55,100.00,98.85,98.07,55679,54.61,271,-,-
SBIN,EQ,2020-10-08,190.70,191.35,195.80,190.55,191.60,191.50,193.41,43351954,83846.55,203970,8628169,19.90
SBIN,N2,2020-10-08,10731.22,10745.90,10745.90,10675.00,10700.00,10707.33,10702.36,600,64.21,128,574,95.67
SBIN,N5,2020-10-08,10944.08,10950.00,10975.00,10950.00,10954.15,10965.60,10961.31,485,53.16,82,455,93.81
SBIN,N6,2020-10-08,10800.00,10800.00,10800.00,10800.00,10800.00,10800.00,10800.00,9,0.97,2,9,100.00
SUZLON,EQ,2020-10-08,3.00,3.00,3.00,2.90,2.95,2.90,2.95,7312172,215.60,12303,4805750,65.72
TRENT,EQ,2020-10-08,675.40,674.00,698.90,673.10,692.00,690.30,690.87,1441647,9959.87,31142,1024959,71.10
