symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-11-03,875.65,880.05,892.75,875.00,880.00,877.40,884.50,58871,520.71,2388,38655,65.66
ADANIPORTS,EQ,2020-11-03,356.90,362.00,362.65,347.20,352.55,353.65,352.36,7971473,28088.13,146787,2659198,33.36
BEL,EQ,2020-11-03,88.65,88.85,90.40,88.85,89.25,89.40,89.60,3501994,3137.86,14695,1112180,31.76
BOSCHLTD,EQ,2020-11-03,11569.85,11682.50,12072.70,11550.00,11798.00,11820.80,11873.63,59568,7072.88,14805,9825,16.49
CUMMINSIND,EQ,2020-11-03,436.90,440.00,451.55,437.50,446.25,447.00,446.37,1230148,5491.06,45921,465362,37.83
DIXON,EQ,2020-11-03,9507.80,9548.00,9599.95,9413.45,9500.00,9509.65,9515.80,22666,2156.85,9625,12340,54.44
DLF,EQ,2020-11-03,164.80,164.80,168.95,162.70,163.25,163.65,165.58,10843695,17954.82,57167,1485528,13.70
DMART,EQ,2020-11-03,2205.75,2203.80,2245.00,2180.00,2206.00,2209.05,2214.67,598460,13253.91,53364,234215,39.14
HAL,EQ,2020-11-03,674.95,680.00,682.15,670.20,670.20,672.65,676.58,261468,1769.05,10718,100269,38.35
HINDALCO,EQ,2020-11-03,170.75,172.45,180.40,171.85,179.20,179.75,177.37,22507173,39920.35,105545,6233779,27.70
INDHOTEL,EQ,2020-11-03,92.20,93.00,96.70,93.00,96.05,96.30,94.92,1481057,1405.81,9007,470820,31.79
INDIGO,EQ,2020-11-03,1311.20,1313.00,1387.90,1292.65,1363.35,1370.25,1339.96,2857913,38295.02,77750,1211459,42.39
LT,EQ,2020-11-03,929.30,944.90,952.90,932.50,949.80,947.75,944.20,4049112,38231.87,85515,1095937,27.07
MANAPPURAM,EQ,2020-11-03,158.50,160.00,161.25,157.25,158.65,159.10,159.21,4535124,7220.20,27920,724913,15.98
MARUTI,EQ,2020-11-03,6868.35,6940.00,6963.25,6852.45,6909.50,6913.35,6911.86,926491,64037.75,77876,251139,27.11
PGEL,BE,2020-11-03,104.85,102.30,107.00,99.65,102.10,103.50,104.16,13044,13.59,120,-,-
SBIN,EQ,2020-11-03,196.05,198.00,205.80,197.60,204.35,204.75,202.38,69890201,141445.62,338507,20827276,29.80
SBIN,N5,2020-11-03,10821.67,10850.00,10850.00,10821.00,10847.99,10846.61,10839.33,622,67.42,62,578,92.93
SUZLON,EQ,2020-11-03,3.50,3.40,3.50,3.35,3.35,3.35,3.40,22789611,773.97,5426,11806753,51.81
TRENT,EQ,2020-11-03,674.70,676.90,683.80,652.00,654.55,654.75,664.25,372368,2473.44,23260,167683,45.03
