,08-Jul-15,,,,,,
The Nifty witnessed an intraday movement of about 116.1 points.The closing index was 1.74 % down as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),20590.43,,,,,
, Traded Quantity (in Lakhs),10589.3,,,,,
, Number of Trades,9099581,,,,,
, Total Market Capitalisation (Rs. Crores),9948205.34,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,8510.8,8439.2,8457.5,8341.4,8363.05,-147.75
,CNX IT,11143.85,11079.95,11143.9,10980.05,11021.8,-122.05
,CNX Nifty Junior,20493.75,20323.25,20480,20141.7,20264.3,-229.45
,BANK Nifty,18798.5,18579.65,18669.45,18402.85,18463.15,-335.35
,CNX Midcap,13475.7,13371.5,13473.4,13233.35,13308.5,-167.2
,CNX 500,7051.05,6993.65,7020,6919.6,6939.7,-111.35
,CNX 100,8606.15,8533.85,8559.6,8439.5,8465,-141.15
,Nifty Midcap 50,3373.55,3340.45,3369.2,3291.5,3313.9,-59.65
,CNX Realty,185.35,183.45,184.55,180.85,181.65,-3.7
,CNX Infra,3325.1,3290.65,3315.55,3251.3,3301.9,-23.2
,CNX Energy,8913.85,8845.3,8930.1,8790.7,8820.45,-93.4
,CNX FMCG,20384.4,20251.05,20396.45,20110.1,20168.55,-215.85
,CNX MNC,10132.9,10068.45,10130.6,9968.1,10040,-92.9
,CNX Pharma,12490.5,12422.6,12497.2,12311.2,12390.5,-100
,CNX PSE,3580.55,3555.75,3569.3,3520.35,3527.05,-53.5
,CNX PSU Bank,3380.4,3338.85,3354.55,3282.75,3310.8,-69.6
,CNX Service,10891.15,10790.2,10825,10667,10696.9,-194.25
,India VIX,16.3075,16.3075,18.375,15.4425,17.79,1.4825
,CNX AUTO,8488.9,8415.5,8415.5,8265.7,8287.3,-201.6
,CNX Metal,2257.9,2235.7,2235.7,2152.6,2166.8,-91.1
,CNX Media,2271.15,2252.25,2252.25,2195.45,2202.7,-68.45
,CNX Smallcap,5551.85,5499.8,5548.9,5432.7,5466.8,-85.05
,CNX 200,4449.05,4411.7,4427.55,4363.65,4376.85,-72.2
,CNX Dividend Oppt,2056.85,2041.25,2052.75,2024.25,2027.65,-29.2
,CNX Commodities,2693.3,2673.3,2676.35,2631.35,2635.7,-57.6
,CNX Consumption,3595.8,3571.95,3591.3,3546.45,3557.7,-38.1
,CNX Finance,7726.8,7645.75,7675.9,7554.85,7572.15,-154.65
,Nifty Dividend,49.47,50.11,50.11,50.11,50.11,0.64
,LIX 15,3616.95,3571.85,3571.95,3499.45,3510.15,-106.8
,CPSE Index,2484.35,2468.25,2477.15,2435.55,2442.2,-42.15
,NI15,5165,5132.4,5163.65,5099.3,5112.55,-52.45
,NIFTY PR 2X LEV,3687.35,3624.6,3640.25,3540.05,3558.6,-128.75
,NIFTY PR 1X INV,451.15,455,460.2,454.05,459.05,7.9
,NIFTY TR 2X LEV,4275.3,4203,4221.15,4105,4126.45,-148.85
,NIFTY TR 1X INV,418.8,422.4,427.2,421.5,426.15,7.35
,NV20,3826.35,3795.95,3818.9,3760.15,3768.8,-57.55
,,,,,,,
,ADVANCES,418,,,,,
,DECLINES,1100,,,,,
,UNCHANGED,50,,,,,
,,,,,,,
,Total securities that have hit their price bands today,126,,,,,
,,,,,,,
,TOP 25 Securities Today :,,,,,,
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
,HDFCBANK,IL,1258,1257,-0.08,1485.69,
,YESBANK,EQ,862,797.5,-7.48,834.14,
,TATAMOTORS,EQ,431.55,404.95,-6.16,633.91,
,HDFC,EQ,1337.3,1290.05,-3.53,443.62,
,VEDL,EQ,158.55,145.7,-8.1,391.99,
,AXISBANK,EQ,586.2,576.65,-1.63,371.79,
,ICICIBANK,EQ,312.6,307.55,-1.62,371.76,
,RELIANCE,EQ,1003.25,996.6,-0.66,346.84,
,TCS,EQ,2616.25,2595.1,-0.81,346.37,
,SBIN,EQ,272.9,267.35,-2.03,339.76,
,INFY,EQ,980.5,957.5,-2.35,338.03,
,BPCL,EQ,932.35,916.1,-1.74,328.01,
,LT,EQ,1811.35,1806.45,-0.27,285.75,
,WOCKPHARMA,EQ,1496.85,1475.4,-1.43,254.13,
,TATASTEEL,EQ,298.2,283.15,-5.05,233.53,
,ITC,EQ,317.35,312.95,-1.39,233.04,
,HINDPETRO,EQ,824.5,823.15,-0.16,231.59,
,SUNPHARMA,EQ,885.35,871.3,-1.59,217.97,
,COALINDIA,EQ,428.9,417.15,-2.74,215.36,
,ADANIPORTS,EQ,333.05,320.65,-3.72,211.54,
,ESSAROIL,EQ,181.85,188.8,3.82,196.22,
,LUPIN,EQ,1908.4,1877.65,-1.61,181.59,
,CROMPGREAV,EQ,176.4,178.25,1.05,171.44,
,HINDUNILVR,EQ,924.35,927.65,0.36,167.26,
,KOTAKBANK,EQ,1425.6,707.1,-50.4,164.25,
,,,,,,,
,Top Five CNX Nifty Gainers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,HINDUNILVR,EQ,927.65,924.35,0.36,,
,,,,,,,
,Top Five CNX Nifty Losers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,VEDL,EQ,145.7,158.55,-8.1,,
,YESBANK,EQ,797.5,862,-7.48,,
,CAIRN,EQ,168,179.6,-6.46,,
,TATAMOTORS,EQ,404.95,431.55,-6.16,,
,TATASTEEL,EQ,283.15,298.2,-5.05,,
,,,,,,,
,Securities Price Volume Data in Normal market,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
,20MICRONS,EQ,31.65,691854.4,21728,,
,3IINFOTECH,BE,4.35,20709097.35,5050444,,
,3MINDIA,EQ,8215.35,6681907.95,811,,
,8KMILES,EQ,849.25,50163199.4,58358,,
,A2ZINFRA,EQ,20.6,30131962.5,1433222,,
,AARTIDRUGS,EQ,645.9,25623029.05,38943,,
,AARTIIND,EQ,337.15,51065102.8,147710,,
,AARVEEDEN,EQ,46.25,73596.4,1560,,
,ABAN,EQ,288.85,391031497.1,1337915,,
,ABB,EQ,1423.3,156648048,110877,,
,ABBOTINDIA,EQ,4047.35,11094289.95,2738,,
,ABCIL,EQ,214.65,2168188.6,10100,,
,ABGSHIP,EQ,181.6,59297842.1,322701,,
,ACCELYA,EQ,1009.65,3448556.75,3449,,
,ACE,EQ,44.55,16533361.65,369466,,
,ACROPETAL,EQ,2.95,83227.5,28116,,
