symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-09-07,1870.15,1851.85,0.0098,0.0197,0.0197,0.3764
ADANIPORTS,2021-09-07,745.50,751.20,-0.0076,0.0261,0.0260,0.4967
BEL,2021-09-07,194.30,195.45,-0.0059,0.0255,0.0254,0.4853
BOSCHLTD,2021-09-07,14360.50,14287.95,0.0051,0.0209,0.0208,0.3974
CUMMINSIND,2021-09-07,1039.45,1047.35,-0.0076,0.0214,0.0213,0.4069
DIXON,2021-09-07,4326.15,4288.15,0.0088,0.0254,0.0254,0.4853
DLF,2021-09-07,336.05,345.50,-0.0277,0.0291,0.0290,0.5540
DMART,2021-09-07,3937.55,3921.25,0.0041,0.0198,0.0198,0.3783
HAL,2021-09-07,1382.00,1361.20,0.0152,0.0244,0.0243,0.4643
HINDALCO,2021-09-07,462.30,469.25,-0.0149,0.0287,0.0286,0.5464
INDHOTEL,2021-09-07,143.85,145.95,-0.0145,0.0253,0.0252,0.4814
INDIGO,2021-09-07,1950.65,1968.55,-0.0091,0.0233,0.0233,0.4451
LT,2021-09-07,1681.60,1694.20,-0.0075,0.0187,0.0187,0.3573
MANAPPURAM,2021-09-07,163.90,168.30,-0.0265,0.0292,0.0292,0.5579
MARUTI,2021-09-07,6877.15,6846.90,0.0044,0.0195,0.0195,0.3725
PGEL,2021-09-07,351.95,361.45,-0.0266,0.0394,0.0393,0.7508
SBIN,2021-09-07,429.10,431.05,-0.0045,0.0238,0.0237,0.4528
SUZLON,2021-09-07,6.05,6.10,-0.0082,0.0393,0.0392,0.7489
TRENT,2021-09-07,999.00,1009.95,-0.0109,0.0253,0.0252,0.4814
