symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-09-17,1843.15,1908.10,-0.0346,0.0195,0.0196,0.3745
ADANIPORTS,2021-09-17,767.10,769.65,-0.0033,0.0257,0.0256,0.4891
BEL,2021-09-17,205.30,205.55,-0.0012,0.0253,0.0252,0.4814
BOSCHLTD,2021-09-17,15076.00,15279.45,-0.0134,0.0208,0.0208,0.3974
CUMMINSIND,2021-09-17,1007.70,1032.05,-0.0239,0.0210,0.0211,0.4031
DIXON,2021-09-17,4245.05,4251.40,-0.0015,0.0250,0.0250,0.4776
DLF,2021-09-17,334.75,342.40,-0.0226,0.0287,0.0286,0.5464
DMART,2021-09-17,4239.70,4084.35,0.0373,0.0196,0.0197,0.3764
HAL,2021-09-17,1430.60,1431.95,-0.0009,0.0241,0.0240,0.4585
HINDALCO,2021-09-17,473.05,483.30,-0.0214,0.0283,0.0283,0.5407
INDHOTEL,2021-09-17,149.05,155.05,-0.0395,0.0250,0.0251,0.4795
INDIGO,2021-09-17,2196.10,1979.85,0.1037,0.0231,0.0242,0.4623
LT,2021-09-17,1716.20,1721.25,-0.0029,0.0184,0.0184,0.3515
MANAPPURAM,2021-09-17,163.75,168.05,-0.0259,0.0288,0.0288,0.5502
MARUTI,2021-09-17,7014.40,6931.10,0.0119,0.0192,0.0192,0.3668
PGEL,2021-09-17,405.40,407.40,-0.0049,0.0392,0.0391,0.7470
SBIN,2021-09-17,454.10,463.70,-0.0209,0.0236,0.0236,0.4509
SUZLON,2021-09-17,6.45,6.50,-0.0077,0.0388,0.0387,0.7394
TRENT,2021-09-17,982.45,995.75,-0.0134,0.0250,0.0249,0.4757
