symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-09-29,1820.75,1800.80,0.0110,0.0194,0.0194,0.3706
ADANIPORTS,2021-09-29,742.00,738.70,0.0045,0.0253,0.0253,0.4834
BEL,2021-09-29,205.15,210.35,-0.0250,0.0250,0.0250,0.4776
BOSCHLTD,2021-09-29,15637.85,15736.55,-0.0063,0.0206,0.0205,0.3917
CUMMINSIND,2021-09-29,996.95,1001.50,-0.0046,0.0210,0.0210,0.4012
DIXON,2021-09-29,4465.35,4449.35,0.0036,0.0250,0.0249,0.4757
DLF,2021-09-29,410.85,410.05,0.0019,0.0300,0.0300,0.5731
DMART,2021-09-29,4251.05,4315.65,-0.0151,0.0195,0.0195,0.3725
HAL,2021-09-29,1339.10,1346.60,-0.0056,0.0238,0.0237,0.4528
HINDALCO,2021-09-29,494.15,478.15,0.0329,0.0284,0.0284,0.5426
INDHOTEL,2021-09-29,185.30,187.35,-0.0110,0.0263,0.0262,0.5006
INDIGO,2021-09-29,2009.30,2023.00,-0.0068,0.0242,0.0242,0.4623
LT,2021-09-29,1721.00,1737.15,-0.0093,0.0183,0.0183,0.3496
MANAPPURAM,2021-09-29,173.25,169.45,0.0222,0.0285,0.0285,0.5445
MARUTI,2021-09-29,7384.00,7423.65,-0.0054,0.0195,0.0195,0.3725
PGEL,2021-09-29,411.05,404.95,0.0150,0.0386,0.0385,0.7355
SBIN,2021-09-29,460.00,444.90,0.0334,0.0235,0.0235,0.4490
SUZLON,2021-09-29,6.45,6.20,0.0395,0.0381,0.0381,0.7279
TRENT,2021-09-29,1009.60,1013.95,-0.0043,0.0247,0.0246,0.4700
