symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-11-19,1044.60,1078.90,-0.0323,0.0204,0.0205,0.3917
ADANIPORTS,2020-11-19,381.90,391.10,-0.0238,0.0247,0.0247,0.4719
BEL,2020-11-19,103.10,96.55,0.0656,0.0287,0.0290,0.5540
BOSCHLTD,2020-11-19,11927.35,11501.90,0.0363,0.0251,0.0252,0.4814
CUMMINSIND,2020-11-19,511.30,497.15,0.0281,0.0203,0.0204,0.3897
DIXON,2020-11-19,10098.35,10210.55,-0.0110,0.0293,0.0293,0.5598
DLF,2020-11-19,184.90,190.75,-0.0311,0.0331,0.0331,0.6324
DMART,2020-11-19,2392.40,2375.00,0.0073,0.0226,0.0225,0.4299
HAL,2020-11-19,774.25,768.15,0.0079,0.0291,0.0291,0.5560
HINDALCO,2020-11-19,213.85,219.35,-0.0254,0.0325,0.0325,0.6209
INDHOTEL,2020-11-19,114.70,118.45,-0.0322,0.0289,0.0289,0.5521
INDIGO,2020-11-19,1687.95,1702.00,-0.0083,0.0287,0.0286,0.5464
LT,2020-11-19,1134.30,1148.15,-0.0121,0.0228,0.0227,0.4337
MANAPPURAM,2020-11-19,162.95,165.10,-0.0131,0.0365,0.0364,0.6954
MARUTI,2020-11-19,6963.20,7054.35,-0.0130,0.0255,0.0254,0.4853
PGEL,2020-11-19,135.40,142.40,-0.0504,0.0426,0.0427,0.8158
SBIN,2020-11-19,239.75,252.00,-0.0498,0.0280,0.0281,0.5368
SUZLON,2020-11-19,3.56,3.69,-0.0359,0.0436,0.0436,0.8330
TRENT,2020-11-19,746.15,763.25,-0.0227,0.0305,0.0305,0.5827
