symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-11-11,944.25,948.75,-0.0048,0.0193,0.0193,0.3687
ADANIPORTS,2020-11-11,371.60,366.75,0.0131,0.0249,0.0248,0.4738
BEL,2020-11-11,95.70,95.40,0.0031,0.0290,0.0290,0.5540
BOSCHLTD,2020-11-11,12238.70,12000.45,0.0197,0.0253,0.0253,0.4834
CUMMINSIND,2020-11-11,456.55,454.55,0.0044,0.0202,0.0202,0.3859
DIXON,2020-11-11,9936.90,9932.45,0.0004,0.0295,0.0294,0.5617
DLF,2020-11-11,182.90,180.50,0.0132,0.0335,0.0334,0.6381
DMART,2020-11-11,2398.10,2362.40,0.0150,0.0228,0.0227,0.4337
HAL,2020-11-11,731.35,727.55,0.0052,0.0294,0.0293,0.5598
HINDALCO,2020-11-11,204.05,192.35,0.0590,0.0326,0.0328,0.6266
INDHOTEL,2020-11-11,108.50,113.70,-0.0468,0.0286,0.0287,0.5483
INDIGO,2020-11-11,1619.50,1627.55,-0.0050,0.0290,0.0289,0.5521
LT,2020-11-11,1059.45,1033.65,0.0247,0.0225,0.0225,0.4299
MANAPPURAM,2020-11-11,158.50,156.90,0.0101,0.0370,0.0369,0.7050
MARUTI,2020-11-11,6857.30,6793.40,0.0094,0.0258,0.0257,0.4910
PGEL,2020-11-11,126.05,119.95,0.0496,0.0427,0.0427,0.8158
SBIN,2020-11-11,234.20,231.70,0.0107,0.0279,0.0278,0.5311
SUZLON,2020-11-11,3.18,3.01,0.0549,0.0436,0.0436,0.8330
TRENT,2020-11-11,702.90,698.15,0.0068,0.0307,0.0306,0.5846
