symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-02-17,5263.75,5263.00,5275.95,5142.00,5250.65,5241.90,5205.17,252290,13132.13,55488,79356,31.45
ADANIPORTS,EQ,2025-02-17,1062.70,1058.95,1089.30,1040.00,1085.10,1082.90,1069.96,2518527,26947.33,90456,902473,35.83
BEL,EQ,2025-02-17,250.35,248.95,250.00,242.60,249.65,248.50,246.74,24947159,61554.61,177073,9823031,39.38
BOSCHLTD,EQ,2025-02-17,27004.55,26820.00,27136.20,26501.05,26850.00,26911.25,26796.10,13329,3571.65,6291,5334,40.02
CUMMINSIND,EQ,2025-02-17,2734.80,2700.00,2733.20,2636.75,2710.20,2721.45,2702.54,507208,13707.50,68297,298583,58.87
DIXON,EQ,2025-02-17,14010.70,13863.20,14240.00,13592.25,14200.00,14199.50,13970.14,271223,37890.24,81779,70482,25.99
DLF,EQ,2025-02-17,673.30,670.00,679.00,650.35,673.80,674.75,666.96,2808264,18730.02,75064,718352,25.58
DMART,EQ,2025-02-17,3682.65,3645.05,3683.00,3596.60,3634.60,3621.50,3622.53,571642,20707.92,60864,377428,66.03
HAL,EQ,2025-02-17,3513.70,3489.00,3549.95,3395.00,3490.00,3475.70,3481.74,1606401,55930.72,135021,312714,19.47
HINDALCO,EQ,2025-02-17,606.20,606.20,611.90,589.65,610.05,610.85,603.47,4470099,26975.49,82977,1651877,36.95
INDHOTEL,EQ,2025-02-17,710.20,695.00,723.80,682.70,722.10,721.65,705.37,4274281,30149.42,114095,2289505,53.56
INDIGO,EQ,2025-02-17,4223.30,4176.00,4315.00,4157.85,4312.00,4303.00,4240.10,435501,18465.69,85313,236119,54.22
LT,EQ,2025-02-17,3237.65,3213.55,3239.40,3194.55,3222.00,3221.85,3217.09,1966689,63270.18,142527,1292641,65.73
MANAPPURAM,EQ,2025-02-17,178.15,185.00,194.30,183.06,193.22,193.29,190.79,52038173,99282.21,219304,7155537,13.75
MARUTI,EQ,2025-02-17,12680.25,12601.60,12774.00,12578.10,12759.95,12762.90,12688.88,192210,24389.29,42892,105947,55.12
PAYTM,EQ,2025-02-17,724.05,722.00,751.00,713.55,737.75,733.00,735.26,4389965,32277.67,119411,689412,15.70
PGEL,EQ,2025-02-17,759.90,750.00,797.85,741.00,779.05,783.00,770.85,1629031,12557.37,118721,532141,32.67
SBIN,EQ,2025-02-17,722.15,719.05,728.75,711.55,727.90,727.70,721.67,9093600,65625.44,219084,3406046,37.46
SUZLON,EQ,2025-02-17,51.14,51.00,51.69,49.50,51.49,51.42,50.54,46742293,23623.22,159791,17014385,36.40
TRENT,EQ,2025-02-17,5117.35,5110.00,5159.30,4998.15,5100.00,5096.45,5079.64,1078162,54766.72,107687,534699,49.59
