symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-02-19,5142.05,5089.95,5193.95,5019.75,5123.00,5123.85,5119.01,938108,48021.86,111917,318438,33.94
ADANIPORTS,EQ,2025-02-19,1085.15,1061.60,1091.70,1054.55,1082.05,1082.85,1081.58,1792268,19384.84,74903,529684,29.55
BEL,EQ,2025-02-19,244.60,240.70,254.00,240.25,253.25,253.40,250.98,21516255,54000.87,159897,7189872,33.42
BOSCHLTD,EQ,2025-02-19,26977.60,26911.00,27589.90,26778.85,27300.00,27295.40,27260.40,15846,4319.68,8583,5991,37.81
CUMMINSIND,EQ,2025-02-19,2717.00,2700.00,2730.60,2667.30,2698.15,2690.30,2695.40,908689,24492.83,86041,573760,63.14
DIXON,EQ,2025-02-19,14006.70,13881.40,14425.00,13830.00,14108.95,14088.30,14180.93,221334,31387.21,58096,75913,34.30
DLF,EQ,2025-02-19,672.10,668.00,696.50,663.85,688.85,690.15,689.06,3466893,23888.84,105141,1001068,28.88
DMART,EQ,2025-02-19,3676.60,3674.30,3713.95,3627.45,3694.35,3685.00,3683.55,265834,9792.13,28457,132379,49.80
HAL,EQ,2025-02-19,3344.60,3303.00,3431.90,3275.15,3358.00,3363.75,3380.78,2689414,90923.28,184762,901841,33.53
HINDALCO,EQ,2025-02-19,611.45,607.00,628.35,606.55,627.95,626.30,620.30,6101855,37850.09,97897,3537728,57.98
INDHOTEL,EQ,2025-02-19,721.95,721.95,749.90,715.75,749.90,746.70,741.88,3899571,28930.00,116058,2409393,61.79
INDIGO,EQ,2025-02-19,4345.55,4336.00,4410.00,4325.25,4393.40,4399.90,4389.55,596622,26189.01,77909,376937,63.18
LT,EQ,2025-02-19,3220.15,3220.15,3302.85,3211.60,3268.95,3275.90,3269.60,1677978,54863.25,144994,914338,54.49
MANAPPURAM,EQ,2025-02-19,189.33,188.21,206.68,187.25,202.16,202.76,198.82,32402820,64424.30,152324,11996338,37.02
MARUTI,EQ,2025-02-19,12786.20,12727.00,12769.15,12651.00,12681.20,12686.15,12700.83,288694,36666.54,61158,203316,70.43
PAYTM,EQ,2025-02-19,718.05,712.00,749.90,706.00,742.15,744.70,734.31,4038583,29655.90,96244,896268,22.19
PGEL,EQ,2025-02-19,742.50,730.00,811.40,716.00,802.95,807.00,778.31,2259955,17589.40,153610,800967,35.44
SBIN,EQ,2025-02-19,725.80,722.05,734.85,722.05,726.00,727.30,728.86,6766606,49318.84,141913,2425057,35.84
SUZLON,EQ,2025-02-19,50.64,50.30,55.28,49.84,54.20,54.16,53.62,71927816,38568.54,157791,29256414,40.67
TRENT,EQ,2025-02-19,4997.75,4960.00,5103.30,4940.00,4975.00,4991.45,5031.72,764148,38449.79,88104,302130,39.54
