symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-07-22,2772.75,2800.40,2800.40,2686.85,2705.00,2696.40,2727.99,355041,9685.47,34285,121910,34.34
ADANIPORTS,EQ,2022-07-22,754.25,757.65,764.95,751.55,753.05,754.25,757.21,2854708,21616.24,61042,590067,20.67
BEL,EQ,2022-07-22,268.70,269.85,270.10,265.40,266.90,266.80,267.42,9641847,25784.48,74608,4567785,47.37
BOSCHLTD,EQ,2022-07-22,16375.75,16450.00,17127.60,16370.00,16860.00,16828.30,16849.81,109380,18430.32,26297,29103,26.61
CUMMINSIND,EQ,2022-07-22,1220.90,1225.00,1225.90,1190.05,1200.00,1199.70,1199.77,794692,9534.44,33096,417024,52.48
DIXON,EQ,2022-07-22,3948.35,3970.00,4005.00,3832.00,3853.95,3856.65,3890.72,246782,9601.60,24196,53468,21.67
DLF,EQ,2022-07-22,360.60,360.50,363.40,358.00,359.85,360.15,360.57,3247918,11710.96,30364,923317,28.43
DMART,EQ,2022-07-22,4035.35,4070.00,4077.90,3950.00,3956.00,3963.40,3986.98,457904,18256.55,60180,205285,44.83
HAL,EQ,2022-07-22,1847.80,1856.00,1899.95,1856.00,1871.00,1868.95,1876.74,1488781,27940.56,39303,739549,49.67
HINDALCO,EQ,2022-07-22,375.95,378.75,382.00,376.75,381.25,381.25,379.91,9498042,36084.27,96446,3218778,33.89
INDHOTEL,EQ,2022-07-22,251.75,252.50,254.00,250.05,252.00,252.65,252.38,3404782,8592.98,25570,1607590,47.22
INDIGO,EQ,2022-07-22,1826.00,1828.70,1836.50,1805.05,1814.65,1815.45,1819.45,433565,7888.51,25002,99002,22.83
LT,EQ,2022-07-22,1765.15,1765.50,1779.55,1752.55,1764.25,1767.75,1766.36,1495629,26418.15,81045,740755,49.53
MANAPPURAM,EQ,2022-07-22,95.10,95.50,95.50,93.55,94.40,94.55,94.47,2743326,2591.70,13862,924864,33.71
MARUTI,EQ,2022-07-22,8797.00,8850.00,8889.00,8791.00,8830.00,8830.95,8842.37,415294,36721.82,62751,202434,48.74
PAYTM,EQ,2022-07-22,745.00,745.00,748.75,736.55,740.80,743.05,742.58,1337343,9930.89,31495,288666,21.59
PGEL,BE,2022-07-22,932.95,937.00,939.90,925.00,935.00,929.60,931.48,4879,45.45,225,-,-
SBIN,EQ,2022-07-22,512.05,513.45,520.20,511.20,511.90,513.70,516.23,14699129,75881.87,244781,7370555,50.14
SUZLON,EQ,2022-07-22,6.65,6.70,6.75,6.60,6.65,6.65,6.65,33895763,2253.33,19761,18867096,55.66
TRENT,EQ,2022-07-22,1220.55,1222.00,1266.85,1220.55,1237.50,1243.75,1247.69,942665,11761.55,36731,210830,22.37
