symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-07-13,2540.80,2542.00,2572.25,2515.00,2544.00,2544.70,2545.10,187311,4767.25,25129,81326,43.42
ADANIPORTS,EQ,2022-07-13,731.90,737.05,739.00,724.35,728.00,726.75,730.34,2373553,17334.96,48684,506133,21.32
BEL,EQ,2022-07-13,232.25,231.90,235.30,231.00,233.90,233.45,233.19,4288773,10001.18,35130,2334954,54.44
BOSCHLTD,EQ,2022-07-13,16512.90,16515.00,16665.70,16331.70,16338.05,16367.35,16471.11,16505,2718.56,5379,4077,24.70
CUMMINSIND,EQ,2022-07-13,1093.20,1093.00,1102.55,1084.60,1085.35,1087.15,1091.09,97071,1059.14,5395,25028,25.78
DIXON,EQ,2022-07-13,3872.40,3897.60,3913.00,3807.00,3814.00,3820.80,3866.08,355498,13743.85,29511,76402,21.49
DLF,EQ,2022-07-13,346.80,347.00,353.95,344.85,347.15,347.45,348.72,5397952,18823.90,60330,1525383,28.26
DMART,EQ,2022-07-13,3878.40,3900.00,3944.00,3870.00,3877.00,3883.35,3903.95,423704,16541.19,38545,101689,24.00
HAL,EQ,2022-07-13,1741.65,1746.50,1755.30,1720.10,1724.95,1724.10,1735.14,769849,13357.96,18329,503681,65.43
HINDALCO,EQ,2022-07-13,346.90,346.00,351.90,344.00,348.30,348.90,347.68,13690887,47600.11,113723,3401194,24.84
INDHOTEL,EQ,2022-07-13,244.65,246.40,251.10,244.40,245.85,245.55,247.68,4991296,12362.63,43228,2145406,42.98
INDIGO,EQ,2022-07-13,1693.45,1730.00,1760.00,1714.60,1732.80,1737.70,1744.55,1592742,27786.13,67253,360643,22.64
LT,EQ,2022-07-13,1653.75,1664.00,1683.25,1644.40,1651.90,1647.25,1665.82,1914814,31897.41,72387,1077763,56.29
MANAPPURAM,EQ,2022-07-13,90.00,90.50,92.35,90.25,90.85,91.00,91.27,3644036,3325.99,15666,556329,15.27
MARUTI,EQ,2022-07-13,8419.70,8454.00,8488.15,8381.00,8454.00,8440.20,8439.47,413855,34927.15,45637,172740,41.74
PAYTM,EQ,2022-07-13,697.10,703.80,718.80,701.20,708.35,707.75,710.06,2324425,16504.85,56340,417598,17.97
PGEL,BE,2022-07-13,935.75,925.00,948.90,906.10,906.10,911.25,919.14,5928,54.49,212,-,-
SBIN,EQ,2022-07-13,484.95,487.75,492.45,484.55,486.20,486.50,488.27,8208853,40081.06,129820,3515328,42.82
SUZLON,EQ,2022-07-13,6.75,6.85,6.90,6.40,6.50,6.45,6.59,67701448,4460.51,42203,32245703,47.63
TRENT,EQ,2022-07-13,1195.95,1202.20,1211.95,1158.75,1204.55,1205.55,1204.34,325971,3925.80,22694,154564,47.42
