symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-07-18,2559.45,2579.00,2597.50,2554.10,2581.40,2586.55,2586.54,205877,5325.10,19017,96278,46.76
ADANIPORTS,EQ,2022-07-18,730.90,736.95,742.50,732.60,738.00,739.75,737.99,2403691,17739.11,40625,632282,26.30
BEL,EQ,2022-07-18,245.50,249.75,260.80,249.15,254.60,254.45,256.06,38018492,97351.12,206507,13457194,35.40
BOSCHLTD,EQ,2022-07-18,16434.35,16499.00,16606.85,16337.85,16355.00,16366.15,16444.91,24177,3975.89,6214,9571,39.59
CUMMINSIND,EQ,2022-07-18,1127.95,1141.05,1181.95,1132.10,1168.00,1153.60,1158.96,1187316,13760.48,39555,358942,30.23
DIXON,EQ,2022-07-18,3743.10,3764.65,3850.00,3760.00,3819.95,3811.55,3815.61,395303,15083.22,28996,236473,59.82
DLF,EQ,2022-07-18,353.65,357.10,357.50,350.20,353.00,353.20,352.99,2406259,8493.95,27092,563856,23.43
DMART,EQ,2022-07-18,3926.80,3951.00,3968.00,3920.00,3935.00,3945.75,3944.02,287481,11338.30,28728,119026,41.40
HAL,EQ,2022-07-18,1726.10,1748.40,1782.00,1735.55,1779.00,1773.60,1764.27,967771,17074.09,34576,359342,37.13
HINDALCO,EQ,2022-07-18,350.55,355.90,368.10,354.20,367.20,367.10,363.29,13863266,50363.93,132021,2462411,17.76
INDHOTEL,EQ,2022-07-18,250.70,251.55,253.00,250.00,250.80,250.95,251.41,3501346,8802.62,41280,1585272,45.28
INDIGO,EQ,2022-07-18,1785.85,1801.00,1808.95,1785.00,1795.05,1801.15,1798.53,304257,5472.15,15365,60757,19.97
LT,EQ,2022-07-18,1684.85,1696.05,1734.60,1690.00,1724.50,1727.65,1725.27,3200640,55219.76,90393,2239555,69.97
MANAPPURAM,EQ,2022-07-18,88.80,90.00,93.50,89.50,93.00,93.15,92.26,5741524,5296.97,22679,2031055,35.37
MARUTI,EQ,2022-07-18,8778.05,8802.00,8843.00,8684.00,8719.00,8704.80,8772.75,478682,41993.56,56063,252205,52.69
PAYTM,EQ,2022-07-18,709.35,715.00,735.00,708.65,732.00,731.05,722.95,2492843,18021.94,63515,635989,25.51
PGEL,BE,2022-07-18,908.10,934.65,934.65,910.00,915.00,914.45,913.15,10213,93.26,180,-,-
SBIN,EQ,2022-07-18,479.10,484.55,491.50,482.10,489.60,490.30,487.33,9934786,48415.01,178323,4916706,49.49
SUZLON,EQ,2022-07-18,6.35,6.40,6.45,6.25,6.35,6.35,6.31,37612206,2373.13,26747,17410055,46.29
TRENT,EQ,2022-07-18,1210.70,1222.00,1237.70,1202.70,1207.50,1208.55,1216.73,980588,11931.11,27648,231525,23.61
