symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-06-21,798.90,782.75,0.0204,0.0170,,0.3286
ADANIPORTS,2012-06-21,117.55,117.45,0.0009,0.0204,,0.3783
BEL,2012-06-21,1283.10,1260.55,0.0177,0.0158,,0.3038
BOSCHLTD,2012-06-21,8896.95,8949.90,-0.0059,0.0103,,0.1930
CUMMINSIND,2012-06-21,421.55,421.75,-0.0005,0.0181,,0.3343
DLF,2012-06-21,194.00,186.45,0.0397,0.0225,,0.4566
HINDALCO,2012-06-21,121.35,122.35,-0.0082,0.0178,,0.3324
INDHOTEL,2012-06-21,56.45,55.05,0.0251,0.0158,,0.3152
LT,2012-06-21,1372.85,1342.75,0.0222,0.0235,,0.4471
MANAPPURAM,2012-06-21,23.00,23.00,0.0000,0.0336,,0.6228
MARUTI,2012-06-21,1088.85,1076.40,0.0115,0.0221,,0.4127
PGEL,2012-06-21,160.85,163.95,-0.0191,0.0316,,0.5923
SBIN,2012-06-21,2178.35,2117.05,0.0285,0.0225,,0.4375
SUZLON,2012-06-21,17.55,17.45,0.0057,0.0280,,0.5197
TRENT,2012-06-21,940.95,919.90,0.0226,0.0118,,0.2426
