symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2021-10-21,1839.7,1878.7,1825.05,1875,1875,1830.25,114209,212472470.7,10349,INE117A01022
ADANIPORTS,EQ,2021-10-21,799,802.9,775.3,779.35,779,794.9,4607499,3627144154.25,71875,INE742F01042
BEL,EQ,2021-10-21,205.85,207,203.05,204.4,204.6,204.8,5235829,1072568369.65,52744,INE263A01024
BOSCHLTD,EQ,2021-10-21,17140,17242.75,16890,17117.85,17144.8,17145.3,22924,391051428.85,7544,INE323A01026
CUMMINSIND,EQ,2021-10-21,886,897.35,871,881.1,889.3,883.15,1543769,1361334657.9,25901,INE298A01020
DIXON,EQ,2021-10-21,5260,5375,5032.55,5267.85,5314,5209.35,761038,3987451027.85,90470,INE935N01020
DLF,EQ,2021-10-21,415,417,398.15,407.1,407.55,412.95,10677501,4349222831.3,102763,INE271C01023
DMART,EQ,2021-10-21,4650,4699.5,4500,4521.25,4528.95,4596.4,1028678,4687962439.6,139043,INE192R01011
HAL,EQ,2021-10-21,1420,1428.9,1360,1371.3,1376.25,1409.9,712334,984579528.85,42513,INE066F01012
HINDALCO,EQ,2021-10-21,516.2,520.8,491.6,493.75,493.4,512.95,14173662,7093756190.15,130501,INE038A01020
INDHOTEL,EQ,2021-10-21,225,228,209.45,213.95,215.45,219.4,14286402,3096917789.9,104502,INE053A01029
INDIGO,EQ,2021-10-21,2032.05,2057.55,1993,2043.5,2049.7,2011.95,696012,1409853558,30493,INE646L01027
LT,EQ,2021-10-21,1815,1826.5,1791.05,1805.75,1808,1806.7,2774633,5006720620.3,135343,INE018A01030
MANAPPURAM,EQ,2021-10-21,196,200.3,195.3,199.75,199.25,195.6,3556307,703878700.6,22959,INE522D01027
MARUTI,EQ,2021-10-21,7650,7650,7485,7575.25,7565.6,7590.75,563128,4263015836.5,46786,INE585B01010
PGEL,EQ,2021-10-21,467.05,498.55,467.05,488.95,492,470.95,44548,21776863.75,4715,INE457L01011
SBIN,EQ,2021-10-21,504.9,506.5,491.75,502.95,504.45,499.9,20808243,10411257991.5,237992,INE062A01020
SUZLON,EQ,2021-10-21,7.1,7.25,7,7.1,7.25,7,20587618,145418357.15,37046,INE040H01021
TRENT,EQ,2021-10-21,1122.5,1123.65,1067.05,1080.35,1084.85,1111.4,470149,510324468.05,29815,INE849A01020
