symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-12-24,1218,1230,1200,1206.55,1213,1201,246220,300428458.15,9813,INE117A01022
ADANIPORTS,EQ,2020-12-24,474.9,482.9,466,478.55,477.45,470.75,7679078,3650637319.6,95603,INE742F01042
BEL,EQ,2020-12-24,116.15,118.15,114.3,114.9,115.15,115.45,9418724,1093685594.9,42019,INE263A01024
BOSCHLTD,EQ,2020-12-24,12730,12903.95,12646.5,12686.3,12701,12646.5,46406,591601441.8,9688,INE323A01026
CUMMINSIND,EQ,2020-12-24,588,593.55,571.3,574.55,575,584.3,1179334,684585499.6,33167,INE298A01020
DIXON,EQ,2020-12-24,12751.15,12968.85,12700,12718,12751.05,12647.65,33291,426694667.9,13648,INE935N01012
DLF,EQ,2020-12-24,230,233.25,224.3,226.1,226.2,228.85,12434884,2845082739.8,73167,INE271C01023
DMART,EQ,2020-12-24,2661.85,2700,2604.8,2673.1,2665,2661.85,432162,1158088107.15,32319,INE192R01011
HAL,EQ,2020-12-24,811.65,826.45,808.95,822.25,825,804.9,334943,274688851.8,29081,INE066F01012
HINDALCO,EQ,2020-12-24,237.9,244.65,236.1,236.95,237,236.2,14541771,3482755406.65,100324,INE038A01020
INDHOTEL,EQ,2020-12-24,126.45,126.7,120.6,121.35,121.95,124.85,1776314,217986142.25,14960,INE053A01029
INDIGO,EQ,2020-12-24,1650,1673,1615.15,1643.8,1651.15,1649.25,1599459,2624087476.1,45542,INE646L01027
LT,EQ,2020-12-24,1275,1281,1253.5,1262.2,1262.8,1264.8,3277840,4147207518.6,81994,INE018A01030
MANAPPURAM,EQ,2020-12-24,165.95,167.5,163.5,164.05,164,165,4039264,668137669.45,23325,INE522D01027
MARUTI,EQ,2020-12-24,7507.25,7532.75,7414.2,7446.05,7449,7449.95,589281,4398147154.5,50741,INE585B01010
PGEL,EQ,2020-12-24,151.85,151.9,145.05,149,150,146.85,12465,1854040.9,247,INE457L01011
SBIN,EQ,2020-12-24,265,268.85,264.65,266.85,266.85,263,28585509,7632821262.6,167695,INE062A01020
TRENT,EQ,2020-12-24,683,691.65,675,684.75,682,680.7,1132681,772449259.15,24081,INE849A01020
