symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-02-01,2839.50,2860.00,2962.55,2753.85,2781.25,2789.10,2862.17,623110,17834.46,46136,256544,41.17
ADANIPORTS,EQ,2023-02-01,612.65,627.00,629.00,459.50,504.00,495.15,544.61,46557720,253558.72,594888,10456721,22.46
BEL,EQ,2023-02-01,94.95,97.00,97.25,89.05,91.00,90.95,93.36,44092961,41166.45,127713,23281660,52.80
BOSCHLTD,EQ,2023-02-01,17028.60,17100.00,17340.00,16780.00,17055.05,17118.05,17137.59,13466,2307.75,4859,3667,27.23
CUMMINSIND,EQ,2023-02-01,1435.80,1453.00,1467.90,1405.20,1428.20,1426.50,1442.02,508254,7329.12,33182,240579,47.33
DIXON,EQ,2023-02-01,2681.55,2724.00,2860.00,2716.05,2803.00,2806.60,2810.58,1641717,46141.76,129699,340333,20.73
DLF,EQ,2023-02-01,356.05,358.55,365.60,341.55,345.90,349.00,355.42,5504489,19564.27,59241,1472828,26.76
DMART,EQ,2023-02-01,3502.30,3558.00,3580.00,3469.70,3549.00,3551.35,3544.80,361698,12821.45,41015,198517,54.88
HAL,EQ,2023-02-01,2552.85,2575.00,2593.00,2300.00,2360.15,2364.35,2441.92,2323080,56727.70,120812,920654,39.63
HINDALCO,EQ,2023-02-01,468.40,473.00,480.60,454.60,467.60,467.85,472.15,6075062,28683.31,93318,1885592,31.04
INDHOTEL,EQ,2023-02-01,301.00,318.00,330.45,310.20,325.00,326.70,321.44,29448497,94659.23,211959,9290600,31.55
INDIGO,EQ,2023-02-01,2124.25,2120.25,2146.75,2062.80,2075.50,2084.90,2098.59,807503,16946.18,59087,398165,49.31
LT,EQ,2023-02-01,2124.40,2133.00,2215.95,2080.30,2150.00,2145.55,2152.19,6868872,147831.34,256684,3106803,45.23
MANAPPURAM,EQ,2023-02-01,115.00,115.95,118.15,111.25,113.40,113.15,115.47,7609647,8786.91,49574,2409950,31.67
MARUTI,EQ,2023-02-01,8895.30,8937.00,9030.45,8673.90,8764.95,8768.85,8861.69,707460,62692.92,73003,329914,46.63
PAYTM,EQ,2023-02-01,530.90,535.00,543.70,515.25,523.00,523.85,531.36,2359385,12536.80,70174,999878,42.38
PGEL,EQ,2023-02-01,1086.35,1102.65,1132.00,1043.35,1060.00,1052.55,1094.56,90765,993.48,7064,63164,69.59
SBIN,EQ,2023-02-01,553.50,561.40,565.00,499.35,527.00,527.35,541.41,38218810,206921.39,498247,12477291,32.65
SUZLON,EQ,2023-02-01,9.80,10.10,10.20,8.90,9.30,9.20,9.51,144996475,13795.65,52743,33277626,22.95
TRENT,EQ,2023-02-01,1196.60,1204.00,1265.00,1192.15,1212.10,1216.00,1235.91,1724393,21311.95,52609,1058225,61.37
