symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2012-01-17,719.05,742.9,719.05,738.9,742,718.05,90483,66609926.4,5504,INE117A01022
ADANIPORTS,EQ,2012-01-17,137.1,141,135,140,140.1,135.5,1636196,226007351.35,18374,INE742F01042
BEL,EQ,2012-01-17,1525,1535,1505,1510.9,1515,1500.55,25408,38751161.2,2735,INE263A01016
BOSCHLTD,EQ,2012-01-17,7165,7200,7165,7187.45,7185.05,7150,16664,119912569,284,INE323A01026
CUMMINSIND,EQ,2012-01-17,389.6,394.7,386.25,390.05,390.5,388.05,173104,67481669.15,6143,INE298A01020
DLF,EQ,2012-01-17,194.35,202.5,194.25,198.15,198.2,193.3,8727951,1742059984.7,91499,INE271C01023
HINDALCO,EQ,2012-01-17,134,142.7,133.95,140.5,139.8,132.55,14685381,2053387278.45,101972,INE038A01020
INDHOTEL,EQ,2012-01-17,62.35,63,59.8,60.35,60.45,62.1,2064198,127088128,8037,INE053A01029
LT,EQ,2012-01-17,1210,1275,1210,1267.4,1263,1201.75,3028403,3791495248.15,118055,INE018A01030
MANAPPURAM,EQ,2012-01-17,56,56.7,53,53.55,55.7,55.55,2828454,152995312.2,9122,INE522D01027
MARUTI,EQ,2012-01-17,1020,1120,1019.1,1108.35,1110,1008.05,3155235,3405820854.4,118027,INE585B01010
PGEL,EQ,2012-01-17,148,157,148,155.3,155.05,149.35,68819,10565240.35,272,INE457L01011
SBIN,EQ,2012-01-17,1838,1872.4,1835.05,1844,1838.85,1816.4,2271647,4209950828.5,92546,INE062A01012
SUZLON,EQ,2012-01-17,23,23.4,22.55,22.95,22.9,22.5,29764096,685619768.5,49172,INE040H01021
TRENT,EQ,2012-01-17,838.1,855,835,850.25,851.4,830.15,6115,5174648.95,502,INE849A01012
