symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-05-27,247167,122696,49.64
ADANIPORTS,EQ,2021-05-27,7909776,3114227,39.37
BEL,EQ,2021-05-27,120083069,93567376,77.92
BOSCHLTD,EQ,2021-05-27,63604,16695,26.25
CUMMINSIND,EQ,2021-05-27,8431138,2004374,23.77
DIXON,EQ,2021-05-27,279612,164351,58.78
DLF,EQ,2021-05-27,9088297,2531790,27.86
DMART,EQ,2021-05-27,433634,247743,57.13
HAL,EQ,2021-05-27,77670,37262,47.97
HINDALCO,EQ,2021-05-27,17374666,5741986,33.05
INDHOTEL,EQ,2021-05-27,4688854,1627569,34.71
INDIGO,EQ,2021-05-27,730539,336531,46.07
LT,EQ,2021-05-27,3747221,2071036,55.27
MANAPPURAM,EQ,2021-05-27,13368673,4368442,32.68
MARUTI,EQ,2021-05-27,922091,508186,55.11
PGEL,EQ,2021-05-27,59188,47598,80.42
SBIN,EQ,2021-05-27,73392997,20494556,27.92
SUZLON,EQ,2021-05-27,60683677,27611836,45.50
TRENT,EQ,2021-05-27,940317,552562,58.76
