symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-05-31,1174066,195006,16.61
ADANIPORTS,EQ,2021-05-31,7820165,1691964,21.64
BEL,EQ,2021-05-31,9687062,3574989,36.90
BOSCHLTD,EQ,2021-05-31,46291,12521,27.05
CUMMINSIND,EQ,2021-05-31,1417432,448867,31.67
DIXON,EQ,2021-05-31,184225,93744,50.89
DLF,EQ,2021-05-31,9776560,1143988,11.70
DMART,EQ,2021-05-31,318681,106200,33.32
HAL,EQ,2021-05-31,119851,55589,46.38
HINDALCO,EQ,2021-05-31,13703439,2022588,14.76
INDHOTEL,EQ,2021-05-31,9934150,4312707,43.41
INDIGO,EQ,2021-05-31,1491987,286498,19.20
LT,EQ,2021-05-31,2405318,1126721,46.84
MANAPPURAM,EQ,2021-05-31,11514738,4299277,37.34
MARUTI,EQ,2021-05-31,718277,322432,44.89
PGEL,EQ,2021-05-31,81588,62430,76.52
SBIN,EQ,2021-05-31,38291043,6360521,16.61
SUZLON,EQ,2021-05-31,21102819,12430831,58.91
TRENT,EQ,2021-05-31,1296401,289751,22.35
