symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-07-09,782.95,795.00,-0.0153,0.0135,,0.2598
ADANIPORTS,2012-07-09,121.45,122.60,-0.0094,0.0164,,0.3076
BEL,2012-07-09,1338.35,1358.85,-0.0152,0.0131,,0.2522
BOSCHLTD,2012-07-09,8781.60,8928.70,-0.0166,0.0127,,0.2484
CUMMINSIND,2012-07-09,445.00,453.05,-0.0179,0.0167,,0.3210
DLF,2012-07-09,213.70,211.35,0.0111,0.0221,,0.4127
HINDALCO,2012-07-09,124.25,124.05,0.0016,0.0185,,0.3420
INDHOTEL,2012-07-09,62.90,63.90,-0.0158,0.0179,,0.3401
LT,2012-07-09,1388.80,1405.00,-0.0116,0.0194,,0.3630
MANAPPURAM,2012-07-09,32.65,30.90,0.0551,0.0442,,0.8578
MARUTI,2012-07-09,1187.75,1215.50,-0.0231,0.0202,,0.3897
PGEL,2012-07-09,167.90,166.70,0.0072,0.0299,,0.5540
SBIN,2012-07-09,2209.45,2222.65,-0.0060,0.0184,,0.3420
SUZLON,2012-07-09,19.35,19.75,-0.0205,0.0228,,0.4337
TRENT,2012-07-09,1014.80,1058.20,-0.0419,0.0252,,0.5063
