symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-03-26,1453.55,1391.25,0.0438,0.0210,0.0212,0.4050
ADANIPORTS,2021-03-26,703.05,688.25,0.0213,0.0249,0.0249,0.4757
BEL,2021-03-26,122.40,119.25,0.0261,0.0277,0.0277,0.5292
BOSCHLTD,2021-03-26,13754.55,13687.70,0.0049,0.0240,0.0239,0.4566
CUMMINSIND,2021-03-26,869.30,855.55,0.0159,0.0231,0.0231,0.4413
DIXON,2021-03-26,3624.60,3593.00,0.0088,0.0295,0.0294,0.5617
DLF,2021-03-26,279.20,277.00,0.0079,0.0318,0.0317,0.6056
DMART,2021-03-26,2855.15,2795.95,0.0210,0.0231,0.0231,0.4413
HAL,2021-03-26,986.95,982.80,0.0042,0.0270,0.0270,0.5158
HINDALCO,2021-03-26,327.15,314.00,0.0410,0.0308,0.0309,0.5903
INDHOTEL,2021-03-26,108.40,102.95,0.0516,0.0270,0.0272,0.5197
INDIGO,2021-03-26,1613.00,1663.55,-0.0309,0.0275,0.0275,0.5254
LT,2021-03-26,1398.25,1371.10,0.0196,0.0214,0.0214,0.4088
MANAPPURAM,2021-03-26,151.05,148.40,0.0177,0.0318,0.0318,0.6075
MARUTI,2021-03-26,6784.50,6786.80,-0.0003,0.0232,0.0231,0.4413
PGEL,2021-03-26,368.55,368.60,-0.0001,0.0414,0.0413,0.7890
SBIN,2021-03-26,357.20,355.20,0.0056,0.0276,0.0276,0.5273
SUZLON,2021-03-26,5.50,5.45,0.0091,0.0409,0.0409,0.7814
TRENT,2021-03-26,760.05,757.95,0.0028,0.0289,0.0288,0.5502
