,15-Feb-2019
The Nifty witnessed an intraday movement of about 165.35 points.The closing index was 0.2 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 34630.95
, Traded Quantity (in Lakhs), 16131.69
, Number of Trades, 12408112
, Total Market Capitalisation (Rs. Crores), 13611505.63

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10746.05,     10780.25,     10785.75,     10620.40,     10724.40,-21.65
,NIFTY50 EQL Wgt,     11661.50,     11708.65,     11711.85,     11500.50,     11620.10,-41.4
,NIFTY100 EQL Wgt,     12336.50,     12353.45,     12358.35,     12119.75,     12221.00,-115.5
,NIFTY100 LowVol30,      8422.50,      8444.40,      8448.35,      8337.40,      8411.55,-10.95
,NIFTY Alpha 50,     11692.60,     11703.05,     11703.50,     11445.25,     11558.45,-134.15
,NIFTY MIDCAP 150,      5872.70,      5871.95,      5872.60,      5788.60,      5824.55,-48.15
,NIFTY SMLCAP 50,      2795.35,      2795.60,      2796.95,      2743.45,      2757.70,-37.65
,NIFTY SMLCAP 250,      4775.25,      4773.40,      4775.95,      4727.25,      4736.15,-39.1
,NIFTY MIDSML 400,      5485.50,      5484.35,      5485.10,      5414.25,      5440.55,-44.95
,NIFTY200 QUALTY30,      9459.55,      9482.20,      9482.35,      9295.25,      9384.15,-75.4
,Nifty IT,     15861.65,     15898.40,     15912.45,     15620.45,     15815.60,-46.05
,Nifty Next 50,     25945.70,     25911.55,     25932.20,     25308.95,     25500.60,-445.1
,Nifty Bank,     26970.60,     27017.20,     27029.95,     26635.25,     26794.25,-176.35
,NIFTY MIDCAP 100,     16372.25,     16364.85,     16364.85,     16102.75,     16214.65,-157.6
,Nifty 500,      8869.30,      8887.55,      8889.90,      8753.65,      8827.05,-42.25
,Nifty 100,     10888.40,     10917.00,     10921.65,     10743.75,     10845.85,-42.55
,Nifty Midcap 50,      4507.00,      4506.50,      4506.50,      4409.20,      4445.25,-61.75
,Nifty Realty,       223.10,       223.45,       224.20,       220.60,       222.55,-.55
,Nifty Infra,      2818.00,      2835.75,      2864.40,      2823.25,      2856.20,38.2
,Nifty Energy,     14335.10,     14455.50,     14651.65,     14329.00,     14618.45,283.35
,Nifty FMCG,     29451.45,     29542.75,     29568.30,     29003.25,     29309.10,-142.35
,Nifty MNC,     12861.65,     12855.75,     12858.80,     12594.95,     12671.75,-189.9
,Nifty Pharma,      8920.90,      8890.95,      8893.45,      8252.10,      8643.30,-277.6
,Nifty PSE,      3007.55,      3045.75,      3070.80,      3023.80,      3060.75,53.2
,Nifty PSU Bank,      2748.80,      2763.05,      2763.05,      2678.45,      2694.40,-54.4
,Nifty Serv Sector,     14942.45,     14974.20,     14979.40,     14760.40,     14874.10,-68.35
,India VIX,15.7725,15.7725,17.5350,12.4475,16.4600,0.6875
,Nifty Auto,      8223.35,      8228.20,      8236.70,      8057.15,      8132.55,-90.8
,Nifty Metal,      2733.65,      2739.50,      2740.65,      2653.75,      2677.10,-56.55
,Nifty Media,      2338.10,      2354.90,      2356.25,      2278.70,      2309.95,-28.15
,NIFTY SMLCAP 100,      5793.95,      5794.95,      5795.90,      5711.40,      5727.30,-66.65
,Nifty 200,      5596.55,      5609.30,      5610.90,      5520.80,      5571.10,-25.45
,Nifty Div Opps 50,      2508.35,      2521.25,      2523.20,      2493.95,      2512.30,3.95
,Nifty Commodities,      3120.50,      3136.70,      3141.65,      3088.30,      3117.40,-3.1
,Nifty Consumption,      4725.95,      4732.80,      4735.20,      4640.75,      4677.70,-48.25
,Nifty Fin Service,     11304.75,     11315.05,     11320.65,     11138.10,     11213.90,-90.85
,Nifty50 Div Point,       127.28,       127.28,       127.28,       127.28,       127.28,0
,Nifty100 Liq 15,      3562.80,      3578.25,      3578.55,      3468.90,      3503.25,-59.55
,Nifty CPSE,      1861.70,      1892.80,      1910.60,      1870.60,      1896.80,35.1
,Nifty GrowSect 15,      6114.45,      6130.30,      6133.20,      5957.55,      6039.60,-74.85
,Nifty50 PR 2x Lev,      4400.90,      4428.15,      4429.35,      4297.55,      4382.40,-18.5
,Nifty50 PR 1x Inv,       421.75,       420.45,       426.75,       420.40,       422.65,.9
,Nifty50 TR 2x Lev,      5589.60,      5624.25,      5625.75,      5458.35,      5566.10,-23.5
,Nifty50 TR 1x Inv,       374.30,       373.20,       378.75,       373.15,       375.15,.85
,Nifty50 Value 20,      5251.75,      5281.85,      5284.40,      5208.60,      5267.80,16.05
,Nifty Mid Liq 15,      3800.25,      3794.80,      3794.80,      3708.45,      3753.35,-46.9
,Nifty Pvt Bank,     15386.40,     15416.85,     15429.10,     15201.20,     15299.05,-87.35
,NIFTY100 Qualty30,      2602.75,      2611.20,      2611.55,      2563.45,      2584.35,-18.4
,Nifty GS 8 13Yr,      1828.60,      1828.97,      1828.97,      1824.91,      1825.03,-3.57
,Nifty GS 10Yr,      1694.62,      1694.96,      1694.96,      1691.32,      1693.10,-1.52
,Nifty GS 10Yr Cln,       908.25,       908.25,       908.25,       906.28,       907.24,-1.01
,Nifty GS 4 8Yr,      1958.17,      1958.57,      1958.74,      1955.32,      1955.89,-2.28
,Nifty GS 11 15Yr,      1912.94,      1913.33,      1913.33,      1909.40,      1910.84,-2.1
,Nifty GS 15YrPlus,      2058.44,      2058.86,      2058.86,      2053.24,      2053.24,-5.2
,Nifty GS Compsite,      1868.94,      1869.32,      1869.32,      1863.90,      1864.27,-4.67

,ADVANCES,642
,DECLINES,1158
,UNCHANGED,104

,Total securities that have hit their price bands today,222

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,YESBANK,EQ,       221.25,       219.00,-1.02,3090.09
,ALANKIT,EQ,        29.00,                 22183386.60,778854
,ALBERTDAVD,EQ,       386.35,                  7443481.60,18620
,ALBK,EQ,        42.00,                192485564.25,4582466
,ALCHEM,BE,         1.95,                     5052.35,2631
,ALEMBICLTD,EQ,        39.95,                  5678358.50,141781
,ALICON,EQ,       524.10,                   691546.60,1336
,ALKALI,EQ,        37.70,                   147260.80,3843
,ALKEM,EQ,      1796.70,                 42102720.20,23429
,ALKYLAMINE,EQ,       721.20,                  1856092.60,2568
,ALLCARGO,EQ,       103.05,                  7998556.20,77743
,ALLSEC,EQ,       180.00,                    64115.70,354
,ALMONDZ,EQ,        21.50,                    44521.75,2101
,ALOKTEXT,EQ,         3.20,                  5751500.15,1765806
,ALPA,EQ,        21.75,                   591006.55,26537
,ALPHAGEO,EQ,       387.65,                   628322.30,1630
,AMARAJABAT,EQ,       740.45,                208477830.45,281727
,AMBANIORG,SM,        66.10,                   132200.00,2000
,AMBER,EQ,       633.95,                  4215033.15,6592
,AMBIKCO,EQ,      1123.40,                  1029107.85,916
,AMDIND,EQ,        19.90,                   105152.75,5364
,AMJLAND,EQ,        18.30,                    95625.60,5226
,AMRUTANJAN,EQ,       292.50,                  5167975.05,18113
,ANANTRAJ,EQ,        30.45,                 20210582.75,663047
,ANDHRABANK,EQ,        23.20,                 15978197.60,682352
,ANDHRACEMT,EQ,         3.65,                   351838.60,95529
,ANDHRSUGAR,EQ,       296.00,                 10431318.30,34889
,ANGIND,BE,         1.30,                     4152.40,3198
,ANIKINDS,EQ,        15.30,                   245011.30,16218
,ANKITMETAL,BE,          .45,                    22413.80,49638
,ANSALAPI,EQ,         9.80,                   460003.45,46937
,ANSALHSG,EQ,        10.85,                   203559.05,18968
,ANTGRAPHIC,BE,          .50,                     5575.40,11600
,APARINDS,EQ,       617.95,                  1435634.35,2332
,APCL,EQ,       102.45,                   202841.25,1980
,APCOTEXIND,EQ,       451.35,                   380763.05,834
,APEX,EQ,       281.55,                 12093093.10,42733
,APLAPOLLO,EQ,      1146.85,                119304180.65,108349
,APLLTD,EQ,       541.80,                 11408669.55,21185
,APOLLO,EQ,        96.75,                   779167.90,8046
,APOLLOHOSP,EQ,      1142.80,                441785790.20,386448
,APOLLOTYRE,EQ,       200.40,                475231525.85,2385065
,APOLSINHOT,BE,       914.95,                    27319.00,30
,APTECHT,EQ,       156.45,                 19731659.75,125463
,ARCHIDPLY,EQ,        36.50,                   263557.10,7214
,ARCHIES,EQ,        22.25,                  3164995.45,140531
,ARCOTECH,EQ,         4.50,                   472482.60,105400
,ARIES,EQ,        73.60,                  3353294.90,44680
,ARIHANT,EQ,        26.65,                    54066.55,1960
,ARIHANTSUP,EQ,        48.45,                  1409304.15,29498
,ARMANFIN,EQ,       377.15,                  1140003.95,3053
,AROGRANITE,EQ,        44.90,                   209391.50,4647
,ARROWGREEN,BE,        79.00,                   364285.85,4567
,ARROWTEX,EQ,        14.75,                    56564.20,3693
,ARSHIYA,EQ,        29.30,                   522431.10,17741
,ARSSINFRA,EQ,        31.35,                   274717.00,8885
,ARVIND,EQ,        77.65,                142859852.80,1827958
,ARVSMART,EQ,       113.40,                   944093.65,8395
,ASAHIINDIA,EQ,       253.45,                  9388532.00,36931
,ASAHISONG,EQ,       150.90,                   627140.45,4162
,ASAL,EQ,        45.25,                    92053.05,2007
,ASHAPURMIN,EQ,        20.70,                   901702.00,43424
,ASHIANA,EQ,       108.55,                  4412262.00,40037
,ASHIMASYN,BE,        12.30,                  1090989.45,88797
,ASHOKA,EQ,       112.25,                  6108916.20,54003
,ASIANHOTNR,EQ,       142.10,                    26714.00,189
,ASIANTILES,EQ,       152.10,                  3551673.20,23573
,ASPINWALL,EQ,       149.00,                    10161.00,68
,ASSAMCO,EQ,         2.30,                   400979.70,174339
,ASTEC,EQ,       483.70,                  1311759.25,2722
,ASTERDM,EQ,       152.20,                 34726710.75,230231
,ASTRAL,EQ,      1140.75,                 72625935.40,64005
,ASTRAMICRO,EQ,        72.15,                  5338680.25,73715
,ASTRAZEN,EQ,      1777.55,                 29288410.75,16266
,ASTRON,EQ,       102.00,                  4178225.85,40729
,ATFL,EQ,       574.85,                  1350631.80,2364
,ATLANTA,EQ,        15.25,                   350673.10,22932
,ATLASCYCLE,BE,        61.70,                    60750.25,994
,ATUL,EQ,      3431.25,                 16426967.55,4823
,ATULAUTO,EQ,       290.30,                  2209878.90,7635
,AUBANK,EQ,       575.05,                 56752685.50,98410
,AURIONPRO,EQ,       114.40,                  1136018.70,10049
,AUSOMENT,EQ,        27.20,                    35440.00,1271
,AUTOAXLES,EQ,      1130.80,                  9141929.15,8101
,AUTOIND,EQ,        54.80,                   743482.60,13448
,AUTOLITIND,EQ,        29.55,                    61875.35,2092
,AVADHSUGAR,EQ,       369.00,                 22065893.60,59191
,AVANTIFEED,EQ,       322.00,                 74318926.40,228993
,AVG,SM,        72.55,                  1635720.00,21600
,AVTNPL,EQ,        22.05,                   659612.30,29642
,AXISCADES,EQ,        56.25,                  2722560.30,49776
,AXISGOLD,EQ,      2912.40,                   871256.45,299
,AXISNIFTY,EQ,      1088.00,                    46666.94,43
,AYMSYNTEX,EQ,        32.50,                   114996.40,3507
,BAFNAPHARM,EQ,         9.00,                   107891.70,12022
,BAGFILMS,EQ,         4.90,                  2447471.25,496470
,BAJAJCON,EQ,       350.65,                  9652279.65,27435
,BAJAJELEC,EQ,       441.55,                166279636.10,383888
,BAJAJHIND,EQ,         7.25,                 19382446.75,2658681
,BAJAJHLDNG,EQ,      3159.70,                229135691.70,72564
,BALAJITELE,EQ,        81.25,                  1838151.35,22622
,BALAMINES,EQ,       387.25,                  5998279.75,15426
,BALKRISHNA,EQ,        35.65,                   260114.05,7435
,BALKRISIND,EQ,       823.10,                436754090.35,532167
,BALLARPUR,EQ,         3.55,                  1405221.05,389062
,BALMLAWRIE,EQ,       162.20,                 10450038.55,64214
,BALPHARMA,EQ,        64.90,                   549018.15,8414
,BALRAMCHIN,EQ,       117.85,               1087523981.90,9178862
,BANARBEADS,EQ,        40.60,                    96250.20,2352
,BANARISUG,EQ,      1466.40,                   795541.15,544
,BANCOINDIA,EQ,       155.85,                  2822682.05,18123
,BANG,EQ,        47.40,                  1672471.75,34838
,BANKBEES,EQ,      2724.91,                  2679117.03,983
,BANKINDIA,EQ,        80.20,                655256484.70,8123327
,BANSWRAS,EQ,        57.00,                   327915.80,5671
,BARTRONICS,EQ,         5.00,                   163792.50,33702
,BASF,EQ,      1206.65,                 18978506.75,15452
,BASML,EQ,       183.50,                   145609.65,778
,BATAINDIA,EQ,      1254.75,               1402329317.25,1118186
,BAYERCROP,EQ,      4297.15,                 19747500.00,4652
,BBL,EQ,       964.55,                  6048122.10,6213
,BBTC,EQ,      1200.90,                 53573362.60,44562
,BCG,EQ,         3.15,                  1106400.80,362476
,BDL,EQ,       239.55,                127600081.45,506796
,BEARDSELL,EQ,        15.70,                    52173.85,3378
,BEDMUTHA,EQ,        17.95,                    55018.40,3014
,BEML,EQ,       770.10,                738490412.70,955863
,BEPL,EQ,        62.75,                 11330050.30,180752
,BERGEPAINT,EQ,       292.85,                348741338.30,1196995
,BETA,SM,        78.00,                   125600.00,1600
,BFINVEST,EQ,       178.95,                  7902707.05,43798
,BFUTILITIE,EQ,       152.85,                 28539826.80,185931
,BGLOBAL,BE,         2.45,                     6033.80,2544
,BGRENERGY,EQ,        50.30,                 12381448.30,246754
,BHAGERIA,EQ,       217.95,                   558402.50,2562
,BHAGYANGR,EQ,        30.10,                    90799.75,2994
,BHAGYAPROP,EQ,        28.05,                   170618.95,6080
,BHANDARI,EQ,         1.90,                   552585.00,273870
,BHARATFIN,EQ,       943.75,                373244176.25,395760
,BHARATFORG,EQ,       469.00,               1004052350.00,2152438
,BHARATGEAR,EQ,       147.05,                  1218787.20,8231
,BHARATRAS,EQ,      3605.70,                  4749734.75,1310
,BHARATWIRE,EQ,        55.25,                   460680.75,8399
,BIGBLOC,EQ,        27.30,                    51302.50,1888
,BIL,EQ,       227.90,                   496218.45,2231
,BILENERGY,BE,         1.20,                   190540.80,158784
,BINANIIND,EQ,        33.80,                   408269.50,12158
,BINDALAGRO,EQ,        13.35,                   195467.90,14579
,BIOFILCHEM,BE,         6.10,                    12415.50,2055
,BIRLACABLE,EQ,       156.05,                 11620392.85,74628
,BIRLACORPN,EQ,       454.70,                  8392261.80,18524
,BIRLAMONEY,BE,        39.85,                   735558.90,18444
,BKMINDST,EQ,         3.75,                    78371.60,21587
,BLBLIMITED,EQ,         5.20,                    25202.00,4858
,BLISSGVS,EQ,       146.90,                142549591.20,966636
,BLKASHYAP,EQ,        17.90,                  1212867.55,67448
,BLS,EQ,        96.95,                  2999083.70,31122
,BLUEBLENDS,EQ,         3.40,                    30317.80,8917
,BLUEDART,EQ,      3045.45,                  2677732.85,881
,BLUEDART,N3,        10.91,                   327300.00,30000
,BLUESTARCO,EQ,       577.60,                  7087256.85,12332
,BODALCHEM,EQ,        91.90,                  7945622.85,86409
,BOHRA,SM,        14.75,                    29500.00,2000
,BOMDYEING,EQ,       102.75,                 56408079.90,544383
,BOROSIL,EQ,       198.95,                  5645929.30,28165
,BPL,EQ,        24.10,                  1052338.05,44163
,BRFL,EQ,         7.05,                   513476.10,73103
,BRIGADE,EQ,       195.85,                  3947143.30,20170
,BRNL,EQ,        98.65,                   567790.65,5785
,BROOKS,EQ,        40.40,                   614086.30,14949
,BSE,EQ,       561.60,                 24400937.70,43242
,BSELINFRA,EQ,         1.65,                   137311.45,82332
,BSHSL,SM,       125.00,                   125000.00,1000
,BSL,EQ,        41.15,                   185717.25,4521
,BSLGOLDETF,EQ,      3070.00,                   161813.95,53
,BSLNIFTY,EQ,       114.79,                     6441.17,56
,BURNPUR,EQ,         2.45,                    46090.15,18817
,BUTTERFLY,EQ,       198.80,                  3086951.10,15629
,BVCL,BE,        15.60,                     1579.70,107
,BYKE,EQ,        27.90,                  3815207.60,136424
,CADSYS,SM,        48.50,                   648900.00,14000
,CALSOFT,EQ,        20.90,                   282447.10,13524
,CAMLINFINE,EQ,        43.35,                  4070522.25,92886
,CANBK,EQ,       215.25,               1134946251.70,5228707
,CANDC,EQ,        16.25,                   418317.50,25730
,CANFINHOME,EQ,       248.90,                486397151.60,1931996
,CANTABIL,EQ,       190.80,                 19788856.20,103571
,CAPACITE,EQ,       192.20,                  2153753.45,11263
,CAPLIPOINT,EQ,       325.25,                 10828619.10,33090
,CAPTRUST,BE,       180.00,                   389023.75,2162
,CARBORUNIV,EQ,       346.15,                  3212140.10,9292
,CAREERP,EQ,        67.05,                   498168.10,7430
