,20-Feb-2019
The Nifty witnessed an intraday movement of about 106.3 points.The closing index was 1.24 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 26796.15
, Traded Quantity (in Lakhs), 13784.65
, Number of Trades, 10894020
, Total Market Capitalisation (Rs. Crores), 13623884.25

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10604.35,     10655.45,     10752.70,     10646.40,     10735.45,131.1
,NIFTY50 EQL Wgt,     11550.75,     11610.85,     11750.25,     11608.15,     11725.50,174.75
,NIFTY100 EQL Wgt,     12154.45,     12210.80,     12350.15,     12210.80,     12325.10,170.65
,NIFTY100 LowVol30,      8274.75,      8301.95,      8381.50,      8295.20,      8365.20,90.45
,NIFTY Alpha 50,     11379.60,     11426.60,     11512.80,     11409.30,     11499.40,119.8
,NIFTY MIDCAP 150,      5790.50,      5813.55,      5847.60,      5802.85,      5841.25,50.75
,NIFTY SMLCAP 50,      2738.15,      2749.90,      2774.70,      2748.30,      2770.95,32.8
,NIFTY SMLCAP 250,      4711.85,      4724.40,      4765.70,      4723.90,      4758.30,46.45
,NIFTY MIDSML 400,      5409.95,      5429.25,      5465.00,      5427.50,      5459.20,49.25
,NIFTY200 QUALTY30,      9230.30,      9260.20,      9305.60,      9227.30,      9293.45,63.15
,Nifty IT,     15333.50,     15382.45,     15651.70,     15330.80,     15609.45,275.95
,Nifty Next 50,     25337.50,     25434.10,     25732.05,     25434.10,     25677.30,339.8
,Nifty Bank,     26684.85,     26786.00,     26985.50,     26732.65,     26955.50,270.65
,NIFTY MIDCAP 100,     16132.75,     16210.65,     16324.80,     16180.50,     16299.65,166.9
,Nifty 500,      8742.30,      8781.40,      8858.05,      8780.00,      8845.60,103.3
,Nifty 100,     10731.10,     10781.45,     10882.30,     10778.30,     10865.10,134
,Nifty Midcap 50,      4429.25,      4451.00,      4473.25,      4432.70,      4468.05,38.8
,Nifty Realty,       228.10,       229.50,       231.10,       226.15,       228.70,.6
,Nifty Infra,      2851.65,      2866.55,      2907.75,      2866.30,      2900.80,49.15
,Nifty Energy,     14411.05,     14515.70,     14747.90,     14477.90,     14679.15,268.1
,Nifty FMCG,     29009.70,     29124.35,     29175.70,     28907.60,     29053.40,43.7
,Nifty MNC,     12606.80,     12658.05,     12788.90,     12658.05,     12771.20,164.4
,Nifty Pharma,      8552.70,      8600.95,      8621.00,      8551.45,      8606.35,53.65
,Nifty PSE,      3068.45,      3091.15,      3144.80,      3083.80,      3130.15,61.7
,Nifty PSU Bank,      2696.30,      2711.00,      2748.30,      2711.00,      2742.65,46.35
,Nifty Serv Sector,     14677.45,     14743.80,     14890.90,     14738.10,     14871.30,193.85
,India VIX,18.4675,18.4675,18.4675,15.2375,17.0550,-1.4125
,Nifty Auto,      8073.40,      8111.70,      8132.45,      8072.90,      8121.50,48.1
,Nifty Metal,      2689.70,      2701.15,      2772.55,      2701.15,      2765.00,75.3
,Nifty Media,      2357.25,      2363.95,      2386.25,      2336.60,      2361.20,3.95
,NIFTY SMLCAP 100,      5685.80,      5704.80,      5754.75,      5704.30,      5745.80,60
,Nifty 200,      5515.60,      5541.55,      5591.75,      5539.85,      5583.15,67.55
,Nifty Div Opps 50,      2477.70,      2490.00,      2516.10,      2483.55,      2510.45,32.75
,Nifty Commodities,      3112.25,      3129.30,      3201.00,      3127.75,      3187.05,74.8
,Nifty Consumption,      4632.85,      4652.50,      4661.90,      4630.90,      4656.50,23.65
,Nifty Fin Service,     11158.10,     11207.95,     11299.35,     11187.75,     11287.70,129.6
,Nifty50 Div Point,       127.28,       127.28,       127.28,       127.28,       127.28,0
,Nifty100 Liq 15,      3485.10,      3511.45,      3580.20,      3509.30,      3571.55,86.45
,Nifty CPSE,      1901.10,      1916.60,      1956.50,      1908.70,      1944.10,43
,Nifty GrowSect 15,      5974.70,      6003.30,      6012.70,      5958.40,      5991.20,16.5
,Nifty50 PR 2x Lev,      4281.55,      4322.05,      4400.35,      4314.90,      4386.65,105.1
,Nifty50 PR 1x Inv,       427.70,       425.70,       426.10,       421.80,       422.50,-5.2
,Nifty50 TR 2x Lev,      5438.00,      5489.45,      5588.90,      5480.40,      5571.50,133.5
,Nifty50 TR 1x Inv,       379.60,       377.85,       378.15,       374.40,       375.00,-4.6
,Nifty50 Value 20,      5152.05,      5179.65,      5247.45,      5171.20,      5235.20,83.15
,Nifty Mid Liq 15,      3727.95,      3745.05,      3772.60,      3729.55,      3767.15,39.2
,Nifty Pvt Bank,     15239.80,     15300.00,     15392.90,     15268.30,     15376.05,136.25
,NIFTY100 Qualty30,      2543.75,      2554.35,      2569.70,      2547.45,      2566.65,22.9
,Nifty GS 8 13Yr,      1824.17,      1824.54,      1827.17,      1824.54,      1825.99,1.82
,Nifty GS 10Yr,      1691.97,      1692.31,      1696.16,      1692.31,      1694.93,2.96
,Nifty GS 10Yr Cln,       905.90,       905.90,       907.97,       905.90,       907.31,1.41
,Nifty GS 4 8Yr,      1957.56,      1957.97,      1960.20,      1957.97,      1959.82,2.26
,Nifty GS 11 15Yr,      1907.34,      1907.73,      1909.57,      1907.73,      1908.59,1.25
,Nifty GS 15YrPlus,      2050.66,      2051.09,      2052.78,      2051.09,      2052.49,1.83
,Nifty GS Compsite,      1864.57,      1864.95,      1867.88,      1864.95,      1867.05,2.48

,ADVANCES,1119
,DECLINES,676
,UNCHANGED,105

,Total securities that have hit their price bands today,230

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,YESBANK,EQ,       212.85,       217.85,2.35,1047.94
,AKZOINDIA,EQ,      1683.55,                  6348152.10,3802
,ALANKIT,EQ,        27.80,                 21116187.60,779714
,ALBERTDAVD,EQ,       382.30,                   689386.15,1795
,ALBK,EQ,        44.20,                259707920.80,6023961
,ALCHEM,BE,         1.90,                     6713.25,3453
,ALEMBICLTD,EQ,        40.10,                  1792316.50,44506
,ALICON,EQ,       517.05,                   392669.95,754
,ALKALI,EQ,        42.75,                   352158.15,8364
,ALKEM,EQ,      1835.80,                 21099050.30,11486
,ALKYLAMINE,EQ,       698.95,                 10881715.60,15731
,ALLCARGO,EQ,       101.15,                  3777199.45,37524
,ALLSEC,EQ,       178.45,                   460717.10,2572
,ALMONDZ,EQ,        21.60,                    45288.90,2074
,ALOKTEXT,EQ,         3.45,                  4315407.50,1246533
,ALPA,EQ,        22.40,                   368760.60,16712
,ALPHAGEO,EQ,       401.55,                 46933180.50,114117
,AMARAJABAT,EQ,       724.30,               1002157603.10,1381382
,AMBER,EQ,       659.00,                  5645729.10,8546
,AMBIKCO,EQ,      1141.00,                  3617264.85,3198
,AMDIND,EQ,        19.00,                   135514.10,7174
,AMJLAND,EQ,        18.05,                    35231.60,1932
,AMRUTANJAN,EQ,       293.60,                  2764888.40,9462
,ANANTRAJ,EQ,        30.15,                 18289373.25,602335
,ANDHRABANK,EQ,        24.00,                 26014025.60,1094622
,ANDHRACEMT,EQ,         3.60,                   495102.75,134512
,ANDHRSUGAR,EQ,       302.30,                 15029189.05,49408
,ANGIND,BE,         1.25,                     1028.00,810
,ANIKINDS,EQ,        16.65,                   189013.75,11449
,ANKITMETAL,BE,          .50,                    14605.00,32074
,ANSALAPI,EQ,        10.45,                  3460933.75,319147
,ANSALHSG,EQ,        12.55,                 12933094.20,975143
,ANTGRAPHIC,BE,          .50,                    17205.75,37545
,APARINDS,EQ,       627.00,                   731497.50,1171
,APCL,EQ,       100.80,                   263922.00,2683
,APCOTEXIND,EQ,       453.80,                   356852.25,792
,APEX,EQ,       284.30,                  9929612.45,34884
,APLAPOLLO,EQ,      1086.55,                 15042235.30,13720
,APLLTD,EQ,       528.35,                 14821789.80,27537
,APOLLO,EQ,        97.85,                  2055042.45,20840
,APOLLOHOSP,EQ,      1129.60,               1341354781.25,1188434
,APOLLOTYRE,EQ,       209.10,                756491425.35,3626848
,APOLSINHOT,BE,       906.00,                    10013.90,11
,APTECHT,EQ,       159.05,                 12814919.00,80644
,ARCHIDPLY,EQ,        37.20,                   552224.65,14870
,ARCHIES,EQ,        20.85,                  1685731.55,79937
,ARCOTECH,EQ,         4.30,                   167827.80,39015
,ARIES,EQ,        69.85,                  3038649.50,43052
,ARIHANT,EQ,        27.70,                   155278.35,5603
,ARIHANTSUP,EQ,        48.80,                  1145968.90,23880
,ARMANFIN,EQ,       362.05,                   399871.45,1106
,AROGRANITE,EQ,        43.55,                    98904.20,2266
,ARROWGREEN,BE,        76.05,                   294830.95,3845
,ARROWTEX,EQ,        15.25,                   161911.80,10811
,ARSHIYA,EQ,        28.60,                  1346613.60,46320
,ARSSINFRA,EQ,        35.50,                   502304.25,14120
,ARVIND,EQ,        76.65,                 67612007.90,881511
,ARVSMART,EQ,       116.05,                  2878668.05,24737
,ASAHIINDIA,EQ,       250.35,                  2613326.20,10448
,ASAHISONG,EQ,       142.50,                   679201.45,4824
,ASAL,EQ,        44.20,                   130471.50,2924
,ASHAPURMIN,EQ,        19.50,                  1031985.70,52614
,ASHIANA,EQ,       107.40,                  2664085.10,24592
,ASHIMASYN,BE,        12.70,                   244093.50,19306
,ASHOKA,EQ,       111.95,                  8655692.15,78580
,ASIANHOTNR,EQ,       144.00,                    36397.90,261
,ASIANTILES,EQ,       163.25,                 18377374.70,113442
,ASPINWALL,EQ,       144.05,                    35805.35,244
,ASSAMCO,EQ,         2.60,                    69992.00,26920
,ASTEC,EQ,       482.00,                  2864296.65,5935
,ASTERDM,EQ,       153.05,                  3378502.80,21864
,ASTRAL,EQ,      1098.40,                234041476.30,212366
,ASTRAMICRO,EQ,        72.60,                  2866847.80,39475
,ASTRAZEN,EQ,      1769.30,                  7817527.80,4416
,ASTRON,EQ,       103.95,                  3992842.15,38399
,ATFL,EQ,       564.20,                  3886357.05,6885
,ATLANTA,EQ,        14.70,                   181195.35,12405
,ATLASCYCLE,BE,        60.85,                    68452.80,1104
,ATUL,EQ,      3399.10,                 54719008.95,16052
,ATULAUTO,EQ,       302.85,                  4759373.30,15627
,AUBANK,EQ,       564.40,                 76127930.70,134989
,AURIONPRO,EQ,       112.05,                  2930219.40,26199
,AUSOMENT,EQ,        29.70,                    34479.10,1181
,AUTOAXLES,EQ,      1122.90,                  4657358.30,4101
,AUTOIND,EQ,        52.95,                   490208.00,9147
,AUTOLITIND,EQ,        29.40,                    22298.20,759
,AVADHSUGAR,EQ,       413.85,                 27907282.45,66934
,AVANTIFEED,EQ,       323.85,                 25872884.15,79887
,AVG,SM,        71.55,                  1661040.00,22800
,AVTNPL,EQ,        22.55,                   361963.70,15937
,AXISCADES,EQ,        58.50,                  2230243.00,38021
,AXISGOLD,EQ,      2969.50,                  1559898.45,525
,AXISNIFTY,EQ,      1090.00,                    28340.00,26
,AYMSYNTEX,EQ,        30.30,                   410930.10,13498
,BAFNAPHARM,EQ,         8.75,                    38317.25,4365
,BAGFILMS,EQ,         4.90,                   895859.40,180430
,BAJAJCON,EQ,       350.85,                  8851919.75,25253
,BAJAJELEC,EQ,       436.85,                 89808488.35,203459
,BAJAJHIND,EQ,         7.80,                 10028044.75,1286536
,BAJAJHLDNG,EQ,      3159.20,                296023121.55,94549
,BALAJITELE,EQ,        81.20,                  1186189.80,14642
,BALAMINES,EQ,       376.40,                  4817974.20,12702
,BALKRISHNA,EQ,        33.60,                   255927.25,7564
,BALKRISIND,EQ,       827.05,                381607824.55,460273
,BALLARPUR,EQ,         3.55,                   955339.10,272152
,BALMLAWRIE,EQ,       169.05,                  5317687.30,31754
,BALPHARMA,EQ,        65.60,                   239957.15,3648
,BALRAMCHIN,EQ,       123.70,                466745870.35,3734340
,BANARBEADS,EQ,        41.00,                    81977.30,2033
,BANARISUG,EQ,      1494.70,                   439228.20,292
,BANCOINDIA,EQ,       146.20,                  9655025.80,65613
,BANG,EQ,        42.35,                  1838830.25,43211
,BANKBEES,EQ,      2738.62,                 14541991.95,5323
,BANKINDIA,EQ,        81.85,                564249242.30,6905288
,BANSWRAS,EQ,        63.60,                    62933.85,1002
,BARTRONICS,EQ,         5.35,                    50012.55,9291
,BASF,EQ,      1199.65,                 13750914.85,11453
,BASML,EQ,       182.45,                    16436.85,90
,BATAINDIA,EQ,      1269.20,                833114657.30,658587
,BAYERCROP,EQ,      4318.05,                 19398010.85,4508
,BBL,EQ,       968.75,                  3709995.00,3826
,BBTC,EQ,      1216.65,                101560930.20,83187
,BCG,EQ,         3.00,                  1206631.90,395569
,BDL,EQ,       242.20,                 12730130.95,52097
,BEARDSELL,EQ,        15.00,                   139888.50,9474
,BEDMUTHA,EQ,        14.55,                   349826.90,23745
,BEML,EQ,       773.90,               1081663541.10,1410493
,BEPL,EQ,        60.15,                 13348213.05,221634
,BERGEPAINT,EQ,       294.75,                187873442.00,642981
,BETA,SM,        76.20,                    60960.00,800
,BFINVEST,EQ,       175.95,                 12499038.65,71812
,BFUTILITIE,EQ,       154.60,                 49332391.00,322220
,BGLOBAL,BE,         2.35,                     6467.20,2752
,BGRENERGY,EQ,        49.50,                  3283342.50,65706
,BHAGERIA,EQ,       219.55,                   853104.95,3884
,BHAGYANGR,EQ,        31.05,                    72581.35,2344
,BHAGYAPROP,EQ,        30.20,                   142548.80,4738
,BHANDARI,EQ,         1.90,                    44922.85,23535
,BHARATFIN,EQ,       933.00,                446891935.00,480374
,BHARATFORG,EQ,       473.55,                700169419.25,1494861
,BHARATGEAR,EQ,       143.55,                  1685515.25,11696
,BHARATRAS,EQ,      3655.50,                  3642527.15,990
,BHARATWIRE,EQ,        59.90,                   958054.55,15971
,BIGBLOC,EQ,        27.55,                    41117.50,1495
,BIL,EQ,       209.35,                  3070536.65,14419
,BILENERGY,BE,         1.35,                   294331.05,218023
,BINANIIND,EQ,        34.45,                  1081363.35,31658
,BINDALAGRO,EQ,        13.05,                   189002.05,14458
,BIOFILCHEM,BE,         6.30,                     8631.55,1446
,BIRLACABLE,EQ,       154.30,                  4141457.55,26847
,BIRLACORPN,EQ,       459.40,                 15654471.75,34413
,BIRLAMONEY,BE,        40.65,                   602865.35,14851
,BKMINDST,EQ,         3.35,                   218984.70,65128
,BLBLIMITED,EQ,         4.65,                   177678.80,38542
,BLISSGVS,EQ,       153.00,                301340182.75,1966716
,BLKASHYAP,EQ,        21.40,                 30930988.30,1486978
,BLS,EQ,        94.90,                  2197446.00,23116
,BLUEBLENDS,EQ,         3.30,                    41703.25,12495
,BLUEDART,EQ,      2996.05,                  1627846.45,541
,BLUEDART,N3,        10.93,                    10930.00,1000
,BLUESTARCO,EQ,       586.60,                  5397782.10,9351
,BODALCHEM,EQ,        95.45,                  6100324.10,63971
,BOHRA,SM,        14.00,                    28000.00,2000
,BOMDYEING,EQ,       107.45,                 79667792.40,741575
,BOROSIL,EQ,       211.95,                 20187152.80,96283
,BPL,EQ,        27.10,                 10885535.65,401738
,BRFL,EQ,         8.05,                   862839.75,107451
,BRIGADE,EQ,       199.25,                 14440910.30,72050
,BRNL,EQ,        95.35,                   781879.85,8161
,BROOKS,EQ,        40.10,                   329981.90,8245
,BSE,EQ,       558.90,                 90021963.90,160730
,BSELINFRA,EQ,         1.65,                    48141.00,28548
,BSHSL,SM,       129.90,                   129900.00,1000
,BSL,EQ,        42.60,                    16590.60,390
,BSLGOLDETF,EQ,      3110.00,                   495488.55,159
,BURNPUR,EQ,         2.75,                    74613.00,27132
,BUTTERFLY,EQ,       186.75,                  4634337.00,25159
,BVCL,BE,        16.00,                    18388.60,1217
,BYKE,EQ,        25.95,                  2947522.60,112108
,CALSOFT,EQ,        18.50,                   205383.45,11095
,CAMLINFINE,EQ,        42.30,                  3412514.80,80530
,CANBK,EQ,       218.55,                794491127.85,3644838
,CANDC,EQ,        14.00,                 20245256.65,1426404
,CANFINHOME,EQ,       253.30,                260488600.15,1041990
,CANTABIL,EQ,       205.90,                 13428819.60,65873
,CAPACITE,EQ,       194.50,                  3668908.85,18893
,CAPLIPOINT,EQ,       331.35,                  9664326.25,29344
,CAPTRUST,BE,       178.80,                     6302.10,35
,CARBORUNIV,EQ,       345.15,                  3233159.75,9344
,CAREERP,EQ,        67.40,                   661790.00,9722
,CARERATING,EQ,       954.80,                 10923129.80,11444
,CASTEXTECH,EQ,          .85,                   386078.25,457608
,CASTROLIND,EQ,       150.20,                210245304.85,1404441
,CCCL,EQ,         1.80,                    16166.35,8869
,CCHHL,EQ,         5.75,                   127139.10,21831
,CCL,EQ,       264.30,                 26745388.50,102036
,CDSL,EQ,       210.80,                  8359870.65,39684
