symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2011-12-21,549.65,574.5,546.5,564.25,566.9,544.75,41007,22871550,2898,INE117A01022
BEL,EQ,2011-12-21,1401,1412.8,1369.95,1391.45,1380,1386.7,7673,10621457.05,1658,INE263A01016
BOSCHLTD,EQ,2011-12-21,6616.05,6665.95,6602.35,6631.75,6639.95,6616.05,1155,7658712.2,272,INE323A01026
CUMMINSIND,EQ,2011-12-21,328.4,334.3,322,326.65,332.9,326.4,140124,45527035,8059,INE298A01020
DLF,EQ,2011-12-21,191.9,192.75,184.3,188.5,189,185.25,6589784,1239661135.6,59682,INE271C01023
HINDALCO,EQ,2011-12-21,124,124.5,120.2,122.9,122.55,118.85,8818636,1080671941.75,60780,INE038A01020
INDHOTEL,EQ,2011-12-21,55.75,56,51.4,52.35,52.3,54.5,1077478,57451435.4,7585,INE053A01029
LT,EQ,2011-12-21,999,1011,969.15,999.7,1006.05,977.7,6313534,6245724053.65,175880,INE018A01030
MANAPPURAM,EQ,2011-12-21,45,45.95,44.2,45.8,45.5,43.35,921756,41783264.05,5699,INE522D01027
MARUTI,EQ,2011-12-21,926.1,969,926.1,961.9,958.25,916.15,702708,665468282.55,32689,INE585B01010
PGEL,EQ,2011-12-21,210,231.9,206.3,209.75,207,214.75,48685,10779562.3,1489,INE457L01011
SBIN,EQ,2011-12-21,1614.9,1635,1595.35,1623.5,1623.05,1578.5,2994757,4837546897.4,119959,INE062A01012
SUZLON,EQ,2011-12-21,18.5,18.55,17.6,17.9,17.95,17.7,21333873,383546376.15,30822,INE040H01021
TRENT,EQ,2011-12-21,841,884.95,828.25,872.5,872,835.55,8343,7177988.25,1024,INE849A01012
