symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2011-12-08,642.95,642.95,608.1,613.85,608.1,641.95,50752,31793951.65,3354,INE117A01022
BEL,EQ,2011-12-08,1520,1551.5,1509,1525.05,1525,1527,38016,58052420.45,3882,INE263A01016
BOSCHLTD,EQ,2011-12-08,7012,7022,6920.3,6943.5,6940,6993.45,802,5588599.9,333,INE323A01026
CUMMINSIND,EQ,2011-12-08,344.4,350,337.5,339.3,339,344.95,287719,98091807.65,8881,INE298A01020
DLF,EQ,2011-12-08,224,224.75,214.05,215.7,215.55,225.2,5261453,1146023133.75,55279,INE271C01023
HINDALCO,EQ,2011-12-08,136.1,136.5,129.1,130.6,130.65,137.8,7229118,954234880,51334,INE038A01020
INDHOTEL,EQ,2011-12-08,60.2,61.25,59.95,60.05,60.3,60.55,398335,23965801,1887,INE053A01029
LT,EQ,2011-12-08,1325,1330,1251.7,1260.3,1260,1331.85,2322312,2969324704.25,92919,INE018A01030
MANAPPURAM,EQ,2011-12-08,58.4,58.4,53.8,54,54.25,58.5,1115353,61692353.7,9806,INE522D01027
MARUTI,EQ,2011-12-08,1003,1004.85,965.85,975.9,970.65,998.7,537059,529579671.85,18055,INE585B01010
PGEL,EQ,2011-12-08,195.05,197.9,190.1,196.9,197.75,200.5,8651,1694697.1,309,INE457L01011
SBIN,EQ,2011-12-08,1930,1933.8,1860,1867.9,1863.9,1945.4,3206303,6044085306.1,122514,INE062A01012
SUZLON,EQ,2011-12-08,23.8,24,22.8,22.95,22.9,23.75,20878249,483733996.25,33279,INE040H01021
TRENT,EQ,2011-12-08,950.1,960,931.15,941.2,949.9,956.2,8387,7887698.85,875,INE849A01012
