symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2011-08-17,779.95,797,761.6,780.95,797,778.85,46889,36346897.95,3571,INE117A01022
BEL,EQ,2011-08-17,1648.95,1664.9,1543,1561.05,1585,1628.8,100257,161803119.45,6434,INE263A01016
BOSCHLTD,EQ,2011-08-17,7316,7316,7201,7216.15,7210,7315.5,1301,9405203.25,497,INE323A01026
CUMMINSIND,EQ,2011-08-17,602.5,622,580,606.25,607.05,598.65,219408,130421434.35,7979,INE298A01020
DLF,EQ,2011-08-17,185,185.45,173.25,177,177,188.85,14500195,2591316553.7,141862,INE271C01023
HINDALCO,EQ,2011-08-17,144.5,146.4,140.1,142.55,142.2,144.35,7156031,1023251986.05,50019,INE038A01020
INDHOTEL,EQ,2011-08-17,70,71.6,69.8,70.1,70.6,70.35,1531078,107744777.3,7046,INE053A01029
LT,EQ,2011-08-17,1621.3,1654,1604.15,1643.4,1652.15,1625,1371866,2230794045.2,56667,INE018A01030
MANAPPURAM,EQ,2011-08-17,53.9,54,52.55,53,53.1,53,1342235,71144995.8,4287,INE522D01027
MARUTI,EQ,2011-08-17,1220,1230.8,1179,1186,1185.1,1225.1,385046,460240273.8,17547,INE585B01010
SBIN,EQ,2011-08-17,2205,2233.4,2163.15,2170.25,2175,2196.95,1887455,4140298079.4,109127,INE062A01012
SUZLON,EQ,2011-08-17,38.1,38.85,36.75,37.1,37,38.4,23375271,875143030.9,60207,INE040H01021
TRENT,EQ,2011-08-17,1205,1220.95,1180.5,1209.2,1193.35,1197,8544,10221997.85,622,INE849A01012
