symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-08-13,5087.00,5071.50,0.0031,0.0209,0.0208,0.3974
ADANIPORTS,2025-08-13,1319.60,1330.50,-0.0082,0.0221,0.0220,0.4203
BEL,2025-08-13,388.85,380.35,0.0221,0.0208,0.0208,0.3974
BOSCHLTD,2025-08-13,38660.00,38610.00,0.0013,0.0160,0.0159,0.3038
CUMMINSIND,2025-08-13,3792.10,3759.90,0.0085,0.0198,0.0198,0.3783
DIXON,2025-08-13,15952.00,15828.00,0.0078,0.0249,0.0248,0.4738
DLF,2025-08-13,757.65,757.40,0.0003,0.0207,0.0206,0.3936
DMART,2025-08-13,4334.60,4253.60,0.0189,0.0179,0.0179,0.3420
ETERNAL,2025-08-13,312.35,305.90,0.0209,0.0259,0.0258,0.4929
HAL,2025-08-13,4524.40,4409.30,0.0258,0.0225,0.0225,0.4299
HINDALCO,2025-08-13,700.50,667.05,0.0489,0.0182,0.0185,0.3534
INDHOTEL,2025-08-13,769.80,747.45,0.0295,0.0198,0.0198,0.3783
INDIGO,2025-08-13,5969.50,5917.50,0.0087,0.0180,0.0180,0.3439
LT,2025-08-13,3693.70,3686.10,0.0021,0.0157,0.0157,0.2999
MANAPPURAM,2025-08-13,255.90,254.05,0.0073,0.0239,0.0238,0.4547
MARUTI,2025-08-13,12834.00,12840.00,-0.0005,0.0128,0.0128,0.2445
PAYTM,2025-08-13,1155.00,1120.00,0.0308,0.0312,0.0312,0.5961
PGEL,2025-08-13,486.10,515.20,-0.0581,0.0385,0.0387,0.7394
SBIN,2025-08-13,821.90,820.60,0.0016,0.0146,0.0146,0.2789
SUZLON,2025-08-13,60.38,63.13,-0.0445,0.0285,0.0286,0.5464
TRENT,2025-08-13,5398.50,5365.50,0.0061,0.0252,0.0251,0.4795
