symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2014-06-27,1092,1110,1090,1101.8,1102,1084.85,121933,134160827.55,11384,INE117A01022
ADANIPORTS,EQ,2014-06-27,235,236,230.5,231.4,232,234.55,3496814,813191415.35,42686,INE742F01042
BEL,EQ,2014-06-27,2128,2165,2025,2044.05,2034,2113.9,130824,271938609.45,10721,INE263A01016
BOSCHLTD,EQ,2014-06-27,12970,13075,12830.05,13000.7,13050,12826.75,14623,190010043.35,4071,INE323A01026
CUMMINSIND,EQ,2014-06-27,636.75,650,627.5,639.3,638,636.75,170928,109201063.4,7946,INE298A01020
DLF,EQ,2014-06-27,211.35,212.2,205.1,211.05,211.35,210.35,9995933,2086179137.7,81195,INE271C01023
HINDALCO,EQ,2014-06-27,165.1,165.3,160.25,160.9,160.85,165.25,6538554,1058293918.3,49402,INE038A01020
INDHOTEL,EQ,2014-06-27,108.45,108.75,101.3,102.3,102.45,107.5,508477,52871753.15,3944,INE053A01029
LT,EQ,2014-06-27,1676.2,1688,1662.1,1667.3,1666,1673.55,884910,1479664787.25,48415,INE018A01030
MANAPPURAM,EQ,2014-06-27,23.4,23.95,23.35,23.45,23.45,23.65,1374896,32376403.25,4273,INE522D01027
MARUTI,EQ,2014-06-27,2480.05,2480.05,2440,2454.7,2443,2486.9,151990,374226100,9079,INE585B01010
PGEL,EQ,2014-06-27,159.95,162,147.1,151.9,153,147.8,292,44195.85,59,INE457L01011
SBIN,EQ,2014-06-27,2655.5,2669.9,2628,2638.95,2642,2652.55,1092731,2890082712.55,52605,INE062A01012
SUZLON,EQ,2014-06-27,28.4,28.7,27.75,28,28.2,28.65,10377140,291699591.95,24747,INE040H01021
TRENT,EQ,2014-06-27,1202.35,1265,1201.95,1256.3,1260,1203.45,61513,76387647.05,3631,INE849A01012
