symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2014-06-17,996.75,1069.5,984.05,1032.65,1041,990.1,277456,287125614.65,12356,INE117A01022
ADANIPORTS,EQ,2014-06-17,227.9,236.6,226.4,236.1,236.4,228.1,3338397,777931413.55,60968,INE742F01042
BEL,EQ,2014-06-17,1812,1832.4,1752,1819.15,1829,1825.6,116371,212459867.8,5349,INE263A01016
BOSCHLTD,EQ,2014-06-17,11778,12017,11765.35,11926.4,11930,11854.05,27373,327468807.75,1920,INE323A01026
CUMMINSIND,EQ,2014-06-17,657.45,670,644.3,662.35,654.3,645,310647,205183488.95,7919,INE298A01020
DLF,EQ,2014-06-17,211.45,214.35,203.5,212.5,212.65,210.45,11535661,2404893383.75,94385,INE271C01023
HINDALCO,EQ,2014-06-17,161,163.7,157,162.65,162.6,161.2,9823831,1576021846.9,63792,INE038A01020
INDHOTEL,EQ,2014-06-17,101,102.45,100.4,100.85,101,101.9,769335,77736716.65,15729,INE053A01029
LT,EQ,2014-06-17,1636,1694.7,1636,1684.55,1685.3,1650.5,1860754,3091615367,91848,INE018A01030
MANAPPURAM,EQ,2014-06-17,24,25.1,23.75,24.05,23.95,23.9,10953259,267543571.6,21411,INE522D01027
MARUTI,EQ,2014-06-17,2388,2422.5,2381,2414.45,2407,2381.15,190284,457353537.7,9858,INE585B01010
PGEL,EQ,2014-06-17,154.6,159.75,141,150.9,150,154.6,9064,1392122.35,121,INE457L01011
SBIN,EQ,2014-06-17,2564.1,2672.35,2553.5,2653.3,2648,2580.65,2280821,5940055136.3,108815,INE062A01012
SUZLON,EQ,2014-06-17,29.5,29.5,29.5,29.5,29.5,31.05,2690471,79368894.5,4172,INE040H01021
TRENT,EQ,2014-06-17,1170,1191.9,1145,1168.65,1162.1,1165.15,22608,26435158.25,2136,INE849A01012
