symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-02-08,185417,55205,29.77
ADANIPORTS,EQ,2017-02-08,1581009,468983,29.66
BEL,EQ,2017-02-08,404610,183873,45.44
BOSCHLTD,EQ,2017-02-08,12262,4516,36.83
CUMMINSIND,EQ,2017-02-08,187188,131153,70.06
DLF,EQ,2017-02-08,6058533,639185,10.55
HINDALCO,EQ,2017-02-08,10372799,2335511,22.52
INDHOTEL,EQ,2017-02-08,994219,835682,84.05
INDIGO,EQ,2017-02-08,186415,164490,88.24
LT,EQ,2017-02-08,1126528,531459,47.18
MANAPPURAM,EQ,2017-02-08,7572144,3116952,41.16
MANAPPURAM,NG,2017-02-08,210,210,100.00
MARUTI,EQ,2017-02-08,410369,213454,52.02
PGEL,EQ,2017-02-08,109907,92736,84.38
SBIN,EQ,2017-02-08,13622088,4651632,34.15
SBIN,N2,2017-02-08,18,18,100.00
SBIN,N5,2017-02-08,458,408,89.08
SUZLON,EQ,2017-02-08,39547647,15306908,38.70
TRENT,EQ,2017-02-08,1270148,773952,60.93
